ID,Treatment,Bio_Rep,Plant,Concentration,Time_Inoc,Time_Measurement,Time_Inoc2,Time_Measurement2,DAI,Date,Root_Length,Comment,No.growth
Water_R2_6_7.5mM_D0_D17,Water,R1,6,7.5mM,D0,D17,0,17,17,10.11.25,52.799,,
Water_R2_7_7.5mM_D0_D17,Water,R1,7,7.5mM,D0,D17,0,17,17,10.11.25,50.505,,
Water_R2_8_7.5mM_D0_D17,Water,R1,8,7.5mM,D0,D17,0,17,17,10.11.25,42.087,,
Water_R2_9_7.5mM_D0_D17,Water,R1,9,7.5mM,D0,D17,0,17,17,10.11.25,54.869,,
Water_R2_10_7.5mM_D0_D17,Water,R1,10,7.5mM,D0,D17,0,17,17,10.11.25,49.194,,
Water_R2_11_7.5mM_D0_D17,Water,R1,11,7.5mM,D0,D17,0,17,17,10.11.25,42.841,,
Water_R2_12_7.5mM_D0_D17,Water,R1,12,7.5mM,D0,D17,0,17,17,10.11.25,52.929,,
Water_R2_1_7.5mM_D0_D17,Water,R2,1,7.5mM,D0,D17,0,17,17,10.11.25,45.036,,
Water_R2_2_7.5mM_D0_D17,Water,R2,2,7.5mM,D0,D17,0,17,17,10.11.25,55.32,,
Water_R2_3_7.5mM_D0_D17,Water,R2,3,7.5mM,D0,D17,0,17,17,10.11.25,51.068,,
Water_R2_4_7.5mM_D0_D17,Water,R2,4,7.5mM,D0,D17,0,17,17,10.11.25,48.4,,
Water_R2_5_7.5mM_D0_D17,Water,R2,5,7.5mM,D0,D17,0,17,17,10.11.25,53.366,,
Water_R2_6_7.5mM_D0_D17,Water,R2,6,7.5mM,D0,D17,0,17,17,10.11.25,54.035,,
Water_R2_7_7.5mM_D0_D17,Water,R2,7,7.5mM,D0,D17,0,17,17,10.11.25,39.611,,
Water_R2_8_7.5mM_D0_D17,Water,R2,8,7.5mM,D0,D17,0,17,17,10.11.25,51.367,,
Water_R2_9_7.5mM_D0_D17,Water,R2,9,7.5mM,D0,D17,0,17,17,10.11.25,48.789,,
Water_R2_10_7.5mM_D0_D17,Water,R2,10,7.5mM,D0,D17,0,17,17,10.11.25,49.728,,
Water_R2_11_7.5mM_D0_D17,Water,R2,11,7.5mM,D0,D17,0,17,17,10.11.25,20.553,,
Water_R2_12_7.5mM_D0_D17,Water,R2,12,7.5mM,D0,D17,0,17,17,10.11.25,49.494,,
3OMG_R2_1_7.5mM_D0_D17,3OMG,R1,1,7.5mM,D0,D17,0,17,17,10.11.25,43.608,,
3OMG_R2_2_7.5mM_D0_D17,3OMG,R1,2,7.5mM,D0,D17,0,17,17,10.11.25,43.282,,
3OMG_R2_3_7.5mM_D0_D17,3OMG,R1,3,7.5mM,D0,D17,0,17,17,10.11.25,43.33,,
3OMG_R2_4_7.5mM_D0_D17,3OMG,R1,4,7.5mM,D0,D17,0,17,17,10.11.25,25.298,,
3OMG_R2_5_7.5mM_D0_D17,3OMG,R1,5,7.5mM,D0,D17,0,17,17,10.11.25,22.572,,No growth
3OMG_R2_6_7.5mM_D0_D17,3OMG,R1,6,7.5mM,D0,D17,0,17,17,10.11.25,37.331,,
3OMG_R2_7_7.5mM_D0_D17,3OMG,R1,7,7.5mM,D0,D17,0,17,17,10.11.25,42.019,,
3OMG_R2_8_7.5mM_D0_D17,3OMG,R1,8,7.5mM,D0,D17,0,17,17,10.11.25,44.991,,
3OMG_R2_9_7.5mM_D0_D17,3OMG,R1,9,7.5mM,D0,D17,0,17,17,10.11.25,41.395,,
3OMG_R2_10_7.5mM_D0_D17,3OMG,R1,10,7.5mM,D0,D17,0,17,17,10.11.25,39.133,,
3OMG_R2_11_7.5mM_D0_D17,3OMG,R1,11,7.5mM,D0,D17,0,17,17,10.11.25,37.939,,
3OMG_R2_12_7.5mM_D0_D17,3OMG,R1,12,7.5mM,D0,D17,0,17,17,10.11.25,42.537,,
3OMG_R2_1_7.5mM_D0_D17,3OMG,R2,1,7.5mM,D0,D17,0,17,17,10.11.25,41.039,,
3OMG_R2_2_7.5mM_D0_D17,3OMG,R2,2,7.5mM,D0,D17,0,17,17,10.11.25,41.829,,
3OMG_R2_3_7.5mM_D0_D17,3OMG,R2,3,7.5mM,D0,D17,0,17,17,10.11.25,41.642,,
3OMG_R2_4_7.5mM_D0_D17,3OMG,R2,4,7.5mM,D0,D17,0,17,17,10.11.25,44.488,,
3OMG_R2_5_7.5mM_D0_D17,3OMG,R2,5,7.5mM,D0,D17,0,17,17,10.11.25,40.237,,
3OMG_R2_6_7.5mM_D0_D17,3OMG,R2,6,7.5mM,D0,D17,0,17,17,10.11.25,27.249,,
3OMG_R2_7_7.5mM_D0_D17,3OMG,R2,7,7.5mM,D0,D17,0,17,17,10.11.25,39.025,,
3OMG_R2_8_7.5mM_D0_D17,3OMG,R2,8,7.5mM,D0,D17,0,17,17,10.11.25,48.523,,
3OMG_R2_9_7.5mM_D0_D17,3OMG,R2,9,7.5mM,D0,D17,0,17,17,10.11.25,44.382,,
3OMG_R2_10_7.5mM_D0_D17,3OMG,R2,10,7.5mM,D0,D17,0,17,17,10.11.25,44.686,,
3OMG_R2_11_7.5mM_D0_D17,3OMG,R2,11,7.5mM,D0,D17,0,17,17,10.11.25,36.181,,
3OMG_R2_12_7.5mM_D0_D17,3OMG,R2,12,7.5mM,D0,D17,0,17,17,10.11.25,34.428,,
3OMG_R2_1_15mM_D0_D17,3OMG,R1,1,15mM,D0,D17,0,17,17,10.11.25,36.759,,
3OMG_R2_2_15mM_D0_D17,3OMG,R1,2,15mM,D0,D17,0,17,17,10.11.25,39.675,,
3OMG_R2_3_15mM_D0_D17,3OMG,R1,3,15mM,D0,D17,0,17,17,10.11.25,34.006,,
3OMG_R2_4_15mM_D0_D17,3OMG,R1,4,15mM,D0,D17,0,17,17,10.11.25,30.387,,
3OMG_R2_5_15mM_D0_D17,3OMG,R1,5,15mM,D0,D17,0,17,17,10.11.25,35.197,,
3OMG_R2_6_15mM_D0_D17,3OMG,R1,6,15mM,D0,D17,0,17,17,10.11.25,31.525,,
3OMG_R2_7_15mM_D0_D17,3OMG,R1,7,15mM,D0,D17,0,17,17,10.11.25,28.645,,
3OMG_R2_8_15mM_D0_D17,3OMG,R1,8,15mM,D0,D17,0,17,17,10.11.25,40.434,,
3OMG_R2_9_15mM_D0_D17,3OMG,R1,9,15mM,D0,D17,0,17,17,10.11.25,40.372,,
3OMG_R2_10_15mM_D0_D17,3OMG,R1,10,15mM,D0,D17,0,17,17,10.11.25,38.863,,
3OMG_R2_11_15mM_D0_D17,3OMG,R1,11,15mM,D0,D17,0,17,17,10.11.25,33.086,,
3OMG_R2_12_15mM_D0_D17,3OMG,R1,12,15mM,D0,D17,0,17,17,10.11.25,28.72,,
3OMG_R2_1_15mM_D0_D17,3OMG,R2,1,15mM,D0,D17,0,17,17,10.11.25,35.086,,
3OMG_R2_2_15mM_D0_D17,3OMG,R2,2,15mM,D0,D17,0,17,17,10.11.25,40.482,,
3OMG_R2_3_15mM_D0_D17,3OMG,R2,3,15mM,D0,D17,0,17,17,10.11.25,36.1,,
3OMG_R2_4_15mM_D0_D17,3OMG,R2,4,15mM,D0,D17,0,17,17,10.11.25,39.977,,
3OMG_R2_5_15mM_D0_D17,3OMG,R2,5,15mM,D0,D17,0,17,17,10.11.25,38.384,,
3OMG_R2_6_15mM_D0_D17,3OMG,R2,6,15mM,D0,D17,0,17,17,10.11.25,27.217,,
3OMG_R2_7_15mM_D0_D17,3OMG,R2,7,15mM,D0,D17,0,17,17,10.11.25,33.694,,
3OMG_R2_8_15mM_D0_D17,3OMG,R2,8,15mM,D0,D17,0,17,17,10.11.25,38.369,,
3OMG_R2_9_15mM_D0_D17,3OMG,R2,9,15mM,D0,D17,0,17,17,10.11.25,37.963,,
3OMG_R2_10_15mM_D0_D17,3OMG,R2,10,15mM,D0,D17,0,17,17,10.11.25,37.539,,
3OMG_R2_11_15mM_D0_D17,3OMG,R2,11,15mM,D0,D17,0,17,17,10.11.25,33.145,,
3OMG_R2_12_15mM_D0_D17,3OMG,R2,12,15mM,D0,D17,0,17,17,10.11.25,36.391,,
Water_R2_1_7.5mM_D0_D18,Water,R1,1,7.5mM,D0,D18,0,18,18,11.11.25,44.181,,
Water_R2_2_7.5mM_D0_D18,Water,R1,2,7.5mM,D0,D18,0,18,18,11.11.25,51.142,,
Water_R2_3_7.5mM_D0_D18,Water,R1,3,7.5mM,D0,D18,0,18,18,11.11.25,53.253,,
Water_R2_4_7.5mM_D0_D18,Water,R1,4,7.5mM,D0,D18,0,18,18,11.11.25,56.078,,
Water_R2_5_7.5mM_D0_D18,Water,R1,5,7.5mM,D0,D18,0,18,18,11.11.25,53.62,,
Water_R2_6_7.5mM_D0_D18,Water,R1,6,7.5mM,D0,D18,0,18,18,11.11.25,59.129,,
Water_R2_7_7.5mM_D0_D18,Water,R1,7,7.5mM,D0,D18,0,18,18,11.11.25,55.271,,
Water_R2_8_7.5mM_D0_D18,Water,R1,8,7.5mM,D0,D18,0,18,18,11.11.25,44.77,,
Water_R2_9_7.5mM_D0_D18,Water,R1,9,7.5mM,D0,D18,0,18,18,11.11.25,58.777,,
Water_R2_10_7.5mM_D0_D18,Water,R1,10,7.5mM,D0,D18,0,18,18,11.11.25,55.653,,
Water_R2_11_7.5mM_D0_D18,Water,R1,11,7.5mM,D0,D18,0,18,18,11.11.25,59.551,,
Water_R2_12_7.5mM_D0_D18,Water,R1,12,7.5mM,D0,D18,0,18,18,11.11.25,47.598,,
Water_R2_1_7.5mM_D0_D18,Water,R2,1,7.5mM,D0,D18,0,18,18,11.11.25,48.273,,
Water_R2_2_7.5mM_D0_D18,Water,R2,2,7.5mM,D0,D18,0,18,18,11.11.25,61.115,,
Water_R2_3_7.5mM_D0_D18,Water,R2,3,7.5mM,D0,D18,0,18,18,11.11.25,55.883,,
Water_R2_4_7.5mM_D0_D18,Water,R2,4,7.5mM,D0,D18,0,18,18,11.11.25,52.936,,
Water_R2_5_7.5mM_D0_D18,Water,R2,5,7.5mM,D0,D18,0,18,18,11.11.25,58.023,,
Water_R2_6_7.5mM_D0_D18,Water,R2,6,7.5mM,D0,D18,0,18,18,11.11.25,59.527,,
Water_R2_7_7.5mM_D0_D18,Water,R2,7,7.5mM,D0,D18,0,18,18,11.11.25,43.621,,
Water_R2_8_7.5mM_D0_D18,Water,R2,8,7.5mM,D0,D18,0,18,18,11.11.25,57.221,,
Water_R2_9_7.5mM_D0_D18,Water,R2,9,7.5mM,D0,D18,0,18,18,11.11.25,53.073,,
Water_R2_10_7.5mM_D0_D18,Water,R2,10,7.5mM,D0,D18,0,18,18,11.11.25,52.709,,
Water_R2_11_7.5mM_D0_D18,Water,R2,11,7.5mM,D0,D18,0,18,18,11.11.25,25.357,,
Water_R2_12_7.5mM_D0_D18,Water,R2,12,7.5mM,D0,D18,0,18,18,11.11.25,52.134,,
3OMG_R2_1_7.5mM_D0_D18,3OMG,R1,1,7.5mM,D0,D18,0,18,18,11.11.25,47.32,,
3OMG_R2_2_7.5mM_D0_D18,3OMG,R1,2,7.5mM,D0,D18,0,18,18,11.11.25,48.984,,
3OMG_R2_3_7.5mM_D0_D18,3OMG,R1,3,7.5mM,D0,D18,0,18,18,11.11.25,45.618,,
3OMG_R2_4_7.5mM_D0_D18,3OMG,R1,4,7.5mM,D0,D18,0,18,18,11.11.25,26.205,,
3OMG_R2_5_7.5mM_D0_D18,3OMG,R1,5,7.5mM,D0,D18,0,18,18,11.11.25,34.596,,No growth
3OMG_R2_6_7.5mM_D0_D18,3OMG,R1,6,7.5mM,D0,D18,0,18,18,11.11.25,41.906,,
3OMG_R2_7_7.5mM_D0_D18,3OMG,R1,7,7.5mM,D0,D18,0,18,18,11.11.25,46.561,,
3OMG_R2_8_7.5mM_D0_D18,3OMG,R1,8,7.5mM,D0,D18,0,18,18,11.11.25,48.169,,
3OMG_R2_9_7.5mM_D0_D18,3OMG,R1,9,7.5mM,D0,D18,0,18,18,11.11.25,44.812,,
3OMG_R2_10_7.5mM_D0_D18,3OMG,R1,10,7.5mM,D0,D18,0,18,18,11.11.25,47.081,,
3OMG_R2_11_7.5mM_D0_D18,3OMG,R1,11,7.5mM,D0,D18,0,18,18,11.11.25,39.039,,
3OMG_R2_12_7.5mM_D0_D18,3OMG,R1,12,7.5mM,D0,D18,0,18,18,11.11.25,47.76,,
3OMG_R2_1_7.5mM_D0_D18,3OMG,R2,1,7.5mM,D0,D18,0,18,18,11.11.25,44.962,,
3OMG_R2_2_7.5mM_D0_D18,3OMG,R2,2,7.5mM,D0,D18,0,18,18,11.11.25,44.009,,
3OMG_R2_3_7.5mM_D0_D18,3OMG,R2,3,7.5mM,D0,D18,0,18,18,11.11.25,46.28,,
3OMG_R2_4_7.5mM_D0_D18,3OMG,R2,4,7.5mM,D0,D18,0,18,18,11.11.25,48.895,,
3OMG_R2_5_7.5mM_D0_D18,3OMG,R2,5,7.5mM,D0,D18,0,18,18,11.11.25,43.773,,
3OMG_R2_6_7.5mM_D0_D18,3OMG,R2,6,7.5mM,D0,D18,0,18,18,11.11.25,31.766,,
3OMG_R2_7_7.5mM_D0_D18,3OMG,R2,7,7.5mM,D0,D18,0,18,18,11.11.25,42.639,,
3OMG_R2_8_7.5mM_D0_D18,3OMG,R2,8,7.5mM,D0,D18,0,18,18,11.11.25,50.772,,
3OMG_R2_9_7.5mM_D0_D18,3OMG,R2,9,7.5mM,D0,D18,0,18,18,11.11.25,46.25,,
3OMG_R2_10_7.5mM_D0_D18,3OMG,R2,10,7.5mM,D0,D18,0,18,18,11.11.25,48.476,,
3OMG_R2_11_7.5mM_D0_D18,3OMG,R2,11,7.5mM,D0,D18,0,18,18,11.11.25,39.045,,
3OMG_R2_12_7.5mM_D0_D18,3OMG,R2,12,7.5mM,D0,D18,0,18,18,11.11.25,41.538,,
3OMG_R2_1_15mM_D0_D18,3OMG,R1,1,15mM,D0,D18,0,18,18,11.11.25,38.602,,
3OMG_R2_2_15mM_D0_D18,3OMG,R1,2,15mM,D0,D18,0,18,18,11.11.25,42.872,,
3OMG_R2_3_15mM_D0_D18,3OMG,R1,3,15mM,D0,D18,0,18,18,11.11.25,36.829,,
3OMG_R2_4_15mM_D0_D18,3OMG,R1,4,15mM,D0,D18,0,18,18,11.11.25,34.017,,
3OMG_R2_5_15mM_D0_D18,3OMG,R1,5,15mM,D0,D18,0,18,18,11.11.25,42.523,,
3OMG_R2_6_15mM_D0_D18,3OMG,R1,6,15mM,D0,D18,0,18,18,11.11.25,39.063,,
3OMG_R2_7_15mM_D0_D18,3OMG,R1,7,15mM,D0,D18,0,18,18,11.11.25,34.808,,
3OMG_R2_8_15mM_D0_D18,3OMG,R1,8,15mM,D0,D18,0,18,18,11.11.25,45.42,,
3OMG_R2_9_15mM_D0_D18,3OMG,R1,9,15mM,D0,D18,0,18,18,11.11.25,44.704,,
3OMG_R2_10_15mM_D0_D18,3OMG,R1,10,15mM,D0,D18,0,18,18,11.11.25,40.259,,
3OMG_R2_11_15mM_D0_D18,3OMG,R1,11,15mM,D0,D18,0,18,18,11.11.25,37.294,,
3OMG_R2_12_15mM_D0_D18,3OMG,R1,12,15mM,D0,D18,0,18,18,11.11.25,29.069,,
3OMG_R2_1_15mM_D0_D18,3OMG,R2,1,15mM,D0,D18,0,18,18,11.11.25,39.034,,
3OMG_R2_2_15mM_D0_D18,3OMG,R2,2,15mM,D0,D18,0,18,18,11.11.25,44.535,,
3OMG_R2_3_15mM_D0_D18,3OMG,R2,3,15mM,D0,D18,0,18,18,11.11.25,40.92,,
3OMG_R2_4_15mM_D0_D18,3OMG,R2,4,15mM,D0,D18,0,18,18,11.11.25,40.416,,
3OMG_R2_5_15mM_D0_D18,3OMG,R2,5,15mM,D0,D18,0,18,18,11.11.25,42.321,,
3OMG_R2_6_15mM_D0_D18,3OMG,R2,6,15mM,D0,D18,0,18,18,11.11.25,31.102,,
3OMG_R2_7_15mM_D0_D18,3OMG,R2,7,15mM,D0,D18,0,18,18,11.11.25,36.997,,
3OMG_R2_8_15mM_D0_D18,3OMG,R2,8,15mM,D0,D18,0,18,18,11.11.25,42.665,,
3OMG_R2_9_15mM_D0_D18,3OMG,R2,9,15mM,D0,D18,0,18,18,11.11.25,41.297,,
3OMG_R2_10_15mM_D0_D18,3OMG,R2,10,15mM,D0,D18,0,18,18,11.11.25,41.726,,
3OMG_R2_11_15mM_D0_D18,3OMG,R2,11,15mM,D0,D18,0,18,18,11.11.25,33.079,,
3OMG_R2_12_15mM_D0_D18,3OMG,R2,12,15mM,D0,D18,0,18,18,11.11.25,38.859,,
Water_R2_1_7.5mM_D0_D19,Water,R1,1,7.5mM,D0,D19,0,19,19,12.11.25,45.904,,
Water_R2_2_7.5mM_D0_D19,Water,R1,2,7.5mM,D0,D19,0,19,19,12.11.25,54.979,,
Water_R2_3_7.5mM_D0_D19,Water,R1,3,7.5mM,D0,D19,0,19,19,12.11.25,57.304,,
Water_R2_4_7.5mM_D0_D19,Water,R1,4,7.5mM,D0,D19,0,19,19,12.11.25,61.663,,
Water_R2_5_7.5mM_D0_D19,Water,R1,5,7.5mM,D0,D19,0,19,19,12.11.25,56.897,,
Water_R2_6_7.5mM_D0_D19,Water,R1,6,7.5mM,D0,D19,0,19,19,12.11.25,62.442,,
Water_R2_7_7.5mM_D0_D19,Water,R1,7,7.5mM,D0,D19,0,19,19,12.11.25,58.153,,
Water_R2_8_7.5mM_D0_D19,Water,R1,8,7.5mM,D0,D19,0,19,19,12.11.25,48.348,,
Water_R2_9_7.5mM_D0_D19,Water,R1,9,7.5mM,D0,D19,0,19,19,12.11.25,64.218,,
Water_R2_10_7.5mM_D0_D19,Water,R1,10,7.5mM,D0,D19,0,19,19,12.11.25,61.384,,
Water_R2_11_7.5mM_D0_D19,Water,R1,11,7.5mM,D0,D19,0,19,19,12.11.25,66.298,,
Water_R2_12_7.5mM_D0_D19,Water,R1,12,7.5mM,D0,D19,0,19,19,12.11.25,48.908,,
Water_R2_1_7.5mM_D0_D19,Water,R2,1,7.5mM,D0,D19,0,19,19,12.11.25,55.649,,
Water_R2_2_7.5mM_D0_D19,Water,R2,2,7.5mM,D0,D19,0,19,19,12.11.25,64.541,,
Water_R2_3_7.5mM_D0_D19,Water,R2,3,7.5mM,D0,D19,0,19,19,12.11.25,61.437,,
Water_R2_4_7.5mM_D0_D19,Water,R2,4,7.5mM,D0,D19,0,19,19,12.11.25,55.755,,
Water_R2_5_7.5mM_D0_D19,Water,R2,5,7.5mM,D0,D19,0,19,19,12.11.25,60.993,,
Water_R2_6_7.5mM_D0_D19,Water,R2,6,7.5mM,D0,D19,0,19,19,12.11.25,63.922,,
Water_R2_7_7.5mM_D0_D19,Water,R2,7,7.5mM,D0,D19,0,19,19,12.11.25,39.517,,
Water_R2_8_7.5mM_D0_D19,Water,R2,8,7.5mM,D0,D19,0,19,19,12.11.25,55.714,,
Water_R2_9_7.5mM_D0_D19,Water,R2,9,7.5mM,D0,D19,0,19,19,12.11.25,59.014,,
Water_R2_10_7.5mM_D0_D19,Water,R2,10,7.5mM,D0,D19,0,19,19,12.11.25,57.661,,
Water_R2_11_7.5mM_D0_D19,Water,R2,11,7.5mM,D0,D19,0,19,19,12.11.25,27.656,,
Water_R2_12_7.5mM_D0_D19,Water,R2,12,7.5mM,D0,D19,0,19,19,12.11.25,61.045,,
3OMG_R2_1_7.5mM_D0_D19,3OMG,R1,1,7.5mM,D0,D19,0,19,19,12.11.25,50.684,,
3OMG_R2_2_7.5mM_D0_D19,3OMG,R1,2,7.5mM,D0,D19,0,19,19,12.11.25,50.36,,
3OMG_R2_3_7.5mM_D0_D19,3OMG,R1,3,7.5mM,D0,D19,0,19,19,12.11.25,48.7,,
3OMG_R2_4_7.5mM_D0_D19,3OMG,R1,4,7.5mM,D0,D19,0,19,19,12.11.25,38.674,,
3OMG_R2_5_7.5mM_D0_D19,3OMG,R1,5,7.5mM,D0,D19,0,19,19,12.11.25,35.823,,No growth
3OMG_R2_6_7.5mM_D0_D19,3OMG,R1,6,7.5mM,D0,D19,0,19,19,12.11.25,45.239,,
3OMG_R2_7_7.5mM_D0_D19,3OMG,R1,7,7.5mM,D0,D19,0,19,19,12.11.25,46.659,,
3OMG_R2_8_7.5mM_D0_D19,3OMG,R1,8,7.5mM,D0,D19,0,19,19,12.11.25,50.81,,
3OMG_R2_9_7.5mM_D0_D19,3OMG,R1,9,7.5mM,D0,D19,0,19,19,12.11.25,47.807,,
3OMG_R2_10_7.5mM_D0_D19,3OMG,R1,10,7.5mM,D0,D19,0,19,19,12.11.25,50.164,,
3OMG_R2_11_7.5mM_D0_D19,3OMG,R1,11,7.5mM,D0,D19,0,19,19,12.11.25,40.431,,
3OMG_R2_12_7.5mM_D0_D19,3OMG,R1,12,7.5mM,D0,D19,0,19,19,12.11.25,50.26,,
3OMG_R2_1_7.5mM_D0_D19,3OMG,R2,1,7.5mM,D0,D19,0,19,19,12.11.25,47.192,,
3OMG_R2_2_7.5mM_D0_D19,3OMG,R2,2,7.5mM,D0,D19,0,19,19,12.11.25,47.654,,
3OMG_R2_3_7.5mM_D0_D19,3OMG,R2,3,7.5mM,D0,D19,0,19,19,12.11.25,48.864,,
3OMG_R2_4_7.5mM_D0_D19,3OMG,R2,4,7.5mM,D0,D19,0,19,19,12.11.25,51.493,,
3OMG_R2_5_7.5mM_D0_D19,3OMG,R2,5,7.5mM,D0,D19,0,19,19,12.11.25,45.722,,
3OMG_R2_6_7.5mM_D0_D19,3OMG,R2,6,7.5mM,D0,D19,0,19,19,12.11.25,34.316,,
3OMG_R2_7_7.5mM_D0_D19,3OMG,R2,7,7.5mM,D0,D19,0,19,19,12.11.25,46.197,,
3OMG_R2_8_7.5mM_D0_D19,3OMG,R2,8,7.5mM,D0,D19,0,19,19,12.11.25,53.69,,
3OMG_R2_9_7.5mM_D0_D19,3OMG,R2,9,7.5mM,D0,D19,0,19,19,12.11.25,48.677,,
3OMG_R2_10_7.5mM_D0_D19,3OMG,R2,10,7.5mM,D0,D19,0,19,19,12.11.25,50.844,,
3OMG_R2_11_7.5mM_D0_D19,3OMG,R2,11,7.5mM,D0,D19,0,19,19,12.11.25,42.825,,
3OMG_R2_12_7.5mM_D0_D19,3OMG,R2,12,7.5mM,D0,D19,0,19,19,12.11.25,47.509,,
3OMG_R2_1_15mM_D0_D19,3OMG,R1,1,15mM,D0,D19,0,19,19,12.11.25,41.148,,
3OMG_R2_2_15mM_D0_D19,3OMG,R1,2,15mM,D0,D19,0,19,19,12.11.25,45.43,,
3OMG_R2_3_15mM_D0_D19,3OMG,R1,3,15mM,D0,D19,0,19,19,12.11.25,39.794,,
3OMG_R2_4_15mM_D0_D19,3OMG,R1,4,15mM,D0,D19,0,19,19,12.11.25,35.176,,
3OMG_R2_5_15mM_D0_D19,3OMG,R1,5,15mM,D0,D19,0,19,19,12.11.25,40.8,,
3OMG_R2_6_15mM_D0_D19,3OMG,R1,6,15mM,D0,D19,0,19,19,12.11.25,46.602,,
3OMG_R2_7_15mM_D0_D19,3OMG,R1,7,15mM,D0,D19,0,19,19,12.11.25,35.504,,
3OMG_R2_8_15mM_D0_D19,3OMG,R1,8,15mM,D0,D19,0,19,19,12.11.25,48.116,,
3OMG_R2_9_15mM_D0_D19,3OMG,R1,9,15mM,D0,D19,0,19,19,12.11.25,42.022,,
3OMG_R2_10_15mM_D0_D19,3OMG,R1,10,15mM,D0,D19,0,19,19,12.11.25,41.565,,
3OMG_R2_11_15mM_D0_D19,3OMG,R1,11,15mM,D0,D19,0,19,19,12.11.25,39.553,,
3OMG_R2_12_15mM_D0_D19,3OMG,R1,12,15mM,D0,D19,0,19,19,12.11.25,29.11,,
3OMG_R2_1_15mM_D0_D19,3OMG,R2,1,15mM,D0,D19,0,19,19,12.11.25,40.749,,
3OMG_R2_2_15mM_D0_D19,3OMG,R2,2,15mM,D0,D19,0,19,19,12.11.25,47.138,,
3OMG_R2_3_15mM_D0_D19,3OMG,R2,3,15mM,D0,D19,0,19,19,12.11.25,43.837,,
3OMG_R2_4_15mM_D0_D19,3OMG,R2,4,15mM,D0,D19,0,19,19,12.11.25,42.9,,
3OMG_R2_5_15mM_D0_D19,3OMG,R2,5,15mM,D0,D19,0,19,19,12.11.25,43.798,,
3OMG_R2_6_15mM_D0_D19,3OMG,R2,6,15mM,D0,D19,0,19,19,12.11.25,33.927,,
3OMG_R2_7_15mM_D0_D19,3OMG,R2,7,15mM,D0,D19,0,19,19,12.11.25,39.883,,
3OMG_R2_8_15mM_D0_D19,3OMG,R2,8,15mM,D0,D19,0,19,19,12.11.25,44.189,,
3OMG_R2_9_15mM_D0_D19,3OMG,R2,9,15mM,D0,D19,0,19,19,12.11.25,45.062,,
3OMG_R2_10_15mM_D0_D19,3OMG,R2,10,15mM,D0,D19,0,19,19,12.11.25,43.751,,
3OMG_R2_11_15mM_D0_D19,3OMG,R2,11,15mM,D0,D19,0,19,19,12.11.25,32.113,,
3OMG_R2_12_15mM_D0_D19,3OMG,R2,12,15mM,D0,D19,0,19,19,12.11.25,42.594,,
Water_R2_1_7.5mM_D0_D20,Water,R1,1,7.5mM,D0,D20,0,20,20,13.11.25,50.029,,
Water_R2_2_7.5mM_D0_D20,Water,R1,2,7.5mM,D0,D20,0,20,20,13.11.25,58.573,,
Water_R2_3_7.5mM_D0_D20,Water,R1,3,7.5mM,D0,D20,0,20,20,13.11.25,60.689,,
Water_R2_4_7.5mM_D0_D20,Water,R1,4,7.5mM,D0,D20,0,20,20,13.11.25,64.329,,
Water_R2_5_7.5mM_D0_D20,Water,R1,5,7.5mM,D0,D20,0,20,20,13.11.25,60.034,,
Water_R2_6_7.5mM_D0_D20,Water,R1,6,7.5mM,D0,D20,0,20,20,13.11.25,66.117,,
Water_R2_7_7.5mM_D0_D20,Water,R1,7,7.5mM,D0,D20,0,20,20,13.11.25,60.307,,
Water_R2_8_7.5mM_D0_D20,Water,R1,8,7.5mM,D0,D20,0,20,20,13.11.25,52.214,,
Water_R2_9_7.5mM_D0_D20,Water,R1,9,7.5mM,D0,D20,0,20,20,13.11.25,68.057,,
Water_R2_10_7.5mM_D0_D20,Water,R1,10,7.5mM,D0,D20,0,20,20,13.11.25,65.357,,
Water_R2_11_7.5mM_D0_D20,Water,R1,11,7.5mM,D0,D20,0,20,20,13.11.25,55.54,,
Water_R2_12_7.5mM_D0_D20,Water,R1,12,7.5mM,D0,D20,0,20,20,13.11.25,64.479,,
Water_R2_1_7.5mM_D0_D20,Water,R2,1,7.5mM,D0,D20,0,20,20,13.11.25,60.764,,
Water_R2_2_7.5mM_D0_D20,Water,R2,2,7.5mM,D0,D20,0,20,20,13.11.25,68.142,,
Water_R2_3_7.5mM_D0_D20,Water,R2,3,7.5mM,D0,D20,0,20,20,13.11.25,64.12,,
Water_R2_4_7.5mM_D0_D20,Water,R2,4,7.5mM,D0,D20,0,20,20,13.11.25,55.403,,
Water_R2_5_7.5mM_D0_D20,Water,R2,5,7.5mM,D0,D20,0,20,20,13.11.25,63.384,,
Water_R2_6_7.5mM_D0_D20,Water,R2,6,7.5mM,D0,D20,0,20,20,13.11.25,67.643,,
Water_R2_7_7.5mM_D0_D20,Water,R2,7,7.5mM,D0,D20,0,20,20,13.11.25,44.169,,
Water_R2_8_7.5mM_D0_D20,Water,R2,8,7.5mM,D0,D20,0,20,20,13.11.25,38.012,,
Water_R2_9_7.5mM_D0_D20,Water,R2,9,7.5mM,D0,D20,0,20,20,13.11.25,68.189,,
Water_R2_10_7.5mM_D0_D20,Water,R2,10,7.5mM,D0,D20,0,20,20,13.11.25,59.914,,
Water_R2_11_7.5mM_D0_D20,Water,R2,11,7.5mM,D0,D20,0,20,20,13.11.25,25.911,,
