locus_name	CAZYName
gene_6169	carboxypeptidase
gene_6170	TatDfamilyhydrolase
gene_6172	hypotheticalprotein
gene_6180	Majorfacilitatorsuperfamilydomain-containingprotein
gene_6186	hypotheticalprotein
gene_6187	expressedprotein
gene_6188	RINGfingerprotein
gene_6192	histone-lysineN-methyltransferase
gene_6195	expressedprotein
gene_863	60Sribosomalproteinl20
gene_6194	hypotheticalprotein
gene_16	expressedprotein
gene_862	Acetyltransferase(GNAT)domain-domaincontainingprotein
gene_6200	LysMdomain-containingprotein
gene_6208	hypotheticalprotein
gene_6216	hypotheticalprotein
gene_6215	Fungalspecifictranscriptionfactordomain-domaincontainingprotein
gene_6219	Na+/H+antiporter
gene_6221	Majorfacilitatorsuperfamilydomain-containingprotein
gene_6223	expressedprotein
gene_6224	Heterokaryonincompatibilityprotein(HET)-domaincontainingprotein
gene_6227	kelchrepeatprotein
gene_6225	alcoholdehydrogenaseGroES-likedomain-containingprotein
gene_6228	Ferroporti-1
gene_6229	expressedprotein
gene_6230	expressedprotein
gene_6231	expressedprotein
gene_864	COP9signalosomecomplexsubunit12
gene_6235	PutativedeacetylaseLmbE-likedomain-containingprotein
gene_6239	Alkaline-phosphatase-like%2Ccoredomain-containingprotein
gene_6240	alfa-L-rhamnosidase
gene_6252	hypotheticalprotein
gene_6254	acyl-proteinthioesterase
gene_6258	mitochondrialinheritancecomponentMDM10
gene_6263	Ketose-bisphosphatealdolase
gene_6264	NAD-bindingRossmannfoldoxidoreductasefamilyprotein
gene_6267	Fungalspecifictranscriptionfactordomain-domaincontainingprotein
gene_6268	BacteriallowtemperaturerequirementAprotein(LtrA)-domaincontainingprotein
gene_6279	putativedimethylanilinemonooxygenase
gene_6292	Pectinlyasefold/virulencefactor
gene_872	expressedprotein
gene_6316	GTPase-activatorproteinforras-likeGTPase
gene_6322	Domainofunknownfunction(DUF1993)-domaincontainingprotein
gene_6325	endoglucanase
gene_6326	glycosyltransferase
gene_6327	expressedprotein
gene_6329	Spherulation-specificfamily4
gene_6333	hypotheticalprotein
gene_873	hypotheticalprotein
gene_870	expressedprotein
gene_871	expressedprotein
gene_6339	Majorfacilitatorsuperfamilydomain-containingprotein
gene_6367	dihydroxy-aciddehydratase
gene_6370	fattyaciddesaturase
gene_6371	expressedprotein
gene_6373	expressedprotein
gene_6372	hypotheticalprotein
gene_6374	expressedprotein
gene_6377	Fungalspecifictranscriptionfactordomain-domaincontainingprotein
gene_6381	hypotheticalprotein
gene_6379	ABCtransporter
gene_6380	hypotheticalprotein
gene_6383	NADPHoxidase
gene_6388	phosphatidylinositol-4-phosphate5-kinase
gene_6387	CytochromeoxidasecsubunitVIb-domaincontainingprotein
gene_6392	Uncharacterizedproteinconservedinbacteria(DUF2263)-domaincontainingprotein
gene_6393	asparaginyl-tRNAsynthetase
gene_6394	expressedprotein
gene_6401	putativeZn(II)2Cys6transcriptionfactor
gene_6400	N-acetyltransferasefamilyprotein
gene_6403	hydantoinase
gene_6406	hypotheticalprotein
gene_6409	Ankyrinrepeat-containingdomainprotein
gene_6415	hypotheticalprotein
gene_6418	P-loopcontainingnucleosidetriphosphatehydrolaseprotein
gene_6422	expressedprotein
gene_6423	expressedprotein
gene_6430	expressedprotein
gene_876	ABCtransportertransmembraneregion2
gene_6437	hypotheticalprotein
gene_6438	family18glycosylhydrolase
gene_6444	phenolhydroxylase
gene_6443	hypotheticalprotein
gene_6452	expressedprotein
gene_6456	Aminoacid/polyaminetransporterI
gene_6461	expressedprotein
gene_6463	SNI2protein
gene_6464	expressedprotein
gene_6466	expressedprotein
gene_6465	arg-6
gene_6467	4-aminobutyrateaminotransferas-likeproteine
gene_6475	Ankyrinrepeat-containingdomainprotein
gene_6483	Majorfacilitatorsuperfamilydomain-containingprotein
gene_6480	hypotheticalprotein
gene_6481	expressedprotein
gene_6484	CytochromeP450
gene_6482	expressedprotein
gene_877	expressedprotein
gene_6492	IBRdomain-containingprotein
gene_6494	hypotheticalprotein
gene_6496	hypotheticalprotein
gene_6497	hypotheticalprotein
gene_6501	high-affinitymethioninepermease
gene_6503	expressedprotein
gene_6507	FMN-dependentdehydrogenase-domaincontainingprotein
gene_6512	Fungalspecifictranscriptionfactordomain-domaincontainingprotein
gene_6511	Acyl-CoAN-acyltransferase
gene_6514	cholinetransportprotein
gene_6523	expressedprotein
gene_6522	beta-glucanase
gene_6519	expressedprotein
gene_6525	quinatepermease
gene_6529	Generalsubstratetransporter
gene_6541	vacuolaraminoacidtransporter3
gene_6542	FADbindingdomain-containingprotein
gene_6544	gabapermease
gene_6545	expressedprotein
gene_881	platelet-activatingfactoracetylhydrolase
gene_6571	quinatepermease
gene_6585	CytochromeP450
gene_6583	hypotheticalprotein
gene_6593	GAS2domain-containingprotein
gene_882	hypotheticalprotein
gene_6595	acetoacetyl-coenzymeAsynthetase
gene_6596	hypotheticalprotein
gene_6598	eukaryotictranslationinitiationfactor4E-4
gene_6603	hypotheticalprotein
gene_6607	hypotheticalprotein
gene_6609	aromaticaminoacidaminotransferase1
gene_6614	transcription-associatedprotein
gene_6615	ACTdomain-domaincontainingprotein
gene_6616	RibosomalproteinS5domain2-typefold
gene_6619	nucleoporinGLE1
gene_6621	expressedprotein
gene_6622	twin-argininetranslocationpathwaysignal
gene_6623	ABCtransporter
gene_885	expressedprotein
gene_6626	exoribonucleaseCSL4
gene_6630	2OG-Fe(II)oxygenasesuperfamilyprotein
gene_6631	XPGdomain-containingprotein
gene_6634	hypotheticalprotein
gene_887	cationdiffusionfacilitatorfamilytransporter
gene_6635	vacuolarATPsynthasecatalyticsubunitA
gene_6636	hypotheticalprotein
gene_6641	nitrogenmetabolicregulationprotein
gene_6640	expressedprotein
gene_6643	ATP-dependentRNAhelicaseded1
gene_6644	Nucleophileaminohydrolases
gene_6651	hypotheticalprotein
gene_6654	hypotheticalprotein
gene_890	hypotheticalprotein
gene_6659	F-boxdomain-containingprotein
gene_6657	glycogensynthase
gene_891	hypotheticalprotein
gene_6658	expressedprotein
gene_894	expressedprotein
gene_6663	expressedprotein
gene_6666	expressedprotein
gene_6667	elongationoffattyacidsprotein
gene_6670	aspartokinase
gene_893	glycosylhydrolasefamily3Nterminaldomain-containingprotein
gene_6674	expressedprotein
gene_6682	expressedprotein
gene_6687	Frag1/DRAM/Sfk1family-domaincontainingprotein
gene_6689	expressedprotein
gene_6690	NADH:flavinoxidoreductase/NADHoxidase
gene_6691	Protein-tyrosinephosphatase-likeprotein
gene_6692	S-adenosyl-L-methionine-dependentmethyltransferase
gene_6694	expressedprotein
gene_6693	tetratricopeptiderepeatprotein
gene_6695	hypotheticalprotein
gene_6697	AP-3complexsubunitdelta
gene_6705	frequencyclockprotein
gene_6711	UncharacterisedproteinfamilyUPF0311
gene_897	glutaminyl-peptidecyclotransferase
gene_6713	26Sproteaseregulatorysubunit6B
gene_6714	VesiclecoatproteininvolvedinGolgitoplasmamembranetransport-domaincontainingprotein
gene_6716	Generalsubstratetransporter
gene_6718	hypotheticalprotein
gene_6728	Ca2+regulatorandmembranefusionproteinFig1-domaincontainingprotein
gene_6730	Fungalspecifictranscriptionfactordomain-domaincontainingprotein
gene_6741	AP-1complexsubunitbeta-1
gene_6745	PDCD2_Cdomain-containingprotein
gene_6752	hypotheticalprotein
gene_6751	expressedprotein
gene_6756	alpha%2Calpha-trehalose-phosphatesynthase1
gene_902	hypotheticalprotein
gene_901	hypotheticalprotein
gene_6770	hypotheticalprotein
gene_6772	expressedprotein
gene_6773	hypotheticalprotein
gene_6774	MYNDfinger
gene_6778	oxidoreductase
gene_6783	expressedprotein
gene_6782	expressedprotein
gene_6788	hypotheticalprotein
gene_6792	expressedprotein
gene_6794	Domainofunknownfunction(DUF4149)-domaincontainingprotein
gene_6793	rassmallGTPase%2Crassubfamily
gene_6795	expressedprotein
gene_6796	XFPdomain-containingprotein
gene_6801	DNAmismatchrepairproteinmsh-2
gene_6803	eukaryoticandarchaealDNAprimasesmallsubunit
gene_904	hypotheticalprotein
gene_6806	expressedprotein
gene_6807	HSF-typeDNA-bindingprotein
gene_6812	polyaminetransporter3
gene_6811	hypotheticalprotein
gene_6813	oxysterol-bindingfamilyprotein
gene_6814	hypotheticalprotein
gene_6815	CP2transcriptionfactor
gene_6816	Mov34/MPN/PAD-1familyprotein
gene_6818	Prefoldin
gene_906	sortingnexin-likeprotein
gene_6830	Ankyrinrepeat-containingdomainprotein
gene_6835	multicopperoxidase
gene_6847	expressedprotein
gene_6846	hypotheticalprotein
gene_6848	hypotheticalprotein
gene_6852	5-methyltetrahydropteroyltriglutamate-homocysteinemethyltransferase
gene_6855	expressedprotein
gene_912	expressedprotein
gene_6858	expressedprotein
gene_6859	Pal1cellmorphologyprotein-domaincontainingprotein
gene_6860	hypotheticalprotein
gene_6862	Transmembraneaminoacidtransporterprotein-domaincontainingprotein
gene_6869	expressedprotein
gene_6871	expressedprotein
gene_6872	expressedprotein
gene_6878	low-affinityglucosetransporterHXT3
gene_6887	ubiquitin-proteinligasemolybdopterin-convertingfactor
gene_913	expressedprotein
gene_6890	hypotheticalprotein
gene_6889	D-arabinono-1%2C4-lactoneoxidase
gene_6893	hypotheticalprotein
gene_6895	expressedprotein
gene_6898	expressedprotein
gene_6900	hypotheticalprotein
gene_6904	PHD-fingerdomain-containingprotein
gene_6908	MoaEprotein-domaincontainingprotein
gene_6911	FADbindingdomain-containingprotein
gene_6913	ribonucleotidereductaseinhibitor
gene_6916	hypotheticalprotein
gene_6917	RNA3'-terminalphosphatecyclase
gene_6921	expressedprotein
gene_6920	expressedprotein
gene_918	putativeRNA-bindingprotein8A
gene_919	hypotheticalprotein
gene_920	subtilase
gene_6933	Isy1-likesplicingfamilyprotein
gene_6934	beta-Ig-H3/fasciclin
gene_6942	shortchaindehydrogenase
gene_6941	expressedprotein
gene_923	expressedprotein
gene_6949	hypotheticalprotein
gene_6948	thymus-specificserineprotease
gene_6947	pectinlyaseB
gene_6950	expressedprotein
gene_6955	hypotheticalprotein
gene_21	ClassIglutamineamidotransferase-likeprotein
gene_6957	calcium/calmodulin-dependentproteinkinase
gene_6958	peptidyl-tRNAhydrolasedomain-containingprotein
gene_6961	ferricreductaseliketransmembranecomponent
gene_6963	transcriptionalactivatorSPT7
gene_6972	expressedprotein
gene_6973	expressedprotein
gene_6978	thiol-specificmonooxygenase
gene_6983	hypotheticalprotein
gene_6982	DASHcomplexsubunitSpc34
gene_6988	RibonucleaseH-likedomain-containingprotein
gene_6990	expressedprotein
gene_6995	expressedprotein
gene_6994	expressedprotein
gene_6992	hypotheticalprotein
gene_7000	camp-regulatedD2protein
gene_7002	Glycosyltransferasefamilygroup2-domaincontainingprotein
gene_7004	expressedprotein
gene_7009	hypotheticalprotein
gene_7019	ProteinofUnknownfunction(DUF1690)-domaincontainingprotein
gene_7020	ferricreductaseliketransmembranecomponent
gene_7021	importinsubunitbeta-1
gene_7022	expressedprotein
gene_7026	cytochromeP4501A2
gene_7028	CMP/dCMPdeaminase
gene_932	cytochromeP450
gene_7041	expressedprotein
gene_7054	guaninedeaminase
gene_7055	NterminusofRad21/Rec8likeprotein-domaincontainingprotein
gene_7059	ferricreductase
gene_7068	Glycosylhydrolasecatalyticcore-domaincontainingprotein
gene_7072	expressedprotein
gene_7077	hypotheticalprotein
gene_7078	expressedprotein
gene_7082	hypotheticalprotein
gene_7083	expressedprotein
gene_7084	expressedprotein
gene_7085	sodium-hydrogenantiporter
gene_7086	expressedprotein
gene_7094	Asparticpeptidasedomain-containingprotein
gene_7098	thiaminepyrophosphokinase
gene_7099	vesicletransportV-SNAREprotein
gene_7100	Majorfacilitatorsuperfamilydomain-containingprotein
gene_7101	RmlC-likecupindomain-containingprotein
gene_940	fungal-specifictranscriptionfactordomain-containingprotein
gene_7102	expressedprotein
gene_7104	PUA-likedomain-containingprotein
gene_7109	RPAP1-like%2CC-terminal-domaincontainingprotein
gene_7107	hypotheticalprotein
gene_7110	histonepromotercontrol2
gene_7115	expressedprotein
gene_7120	expressedprotein
gene_7121	threonyl/alanyltRNAsynthetase
gene_7123	leucylaminopeptidase
gene_7129	hypotheticalprotein
gene_7128	expressedprotein
gene_7127	Ctrcoppertransporterfamily-domaincontainingprotein
gene_7130	ABCtransporter
gene_7136	expressedprotein
gene_7135	calcineurin-likephosphoesterase
gene_7139	expressedprotein
gene_7140	Alpha/Betahydrolasefold
gene_7141	Sec7domain-containingprotein
gene_7142	cellwallglucanosyltransferaseMwg2
gene_7143	Proteinofunknownfunction(DUF1399)-domaincontainingprotein
gene_7144	Sugar(andother)transporter-domaincontainingprotein
gene_7150	expressedprotein
gene_943	PAB-dependentpoly(A)-specificribonucleasesubunitPAN2
gene_7161	expressedprotein
gene_7162	hypotheticalprotein
gene_7170	hypotheticalprotein
gene_7177	hypotheticalprotein
gene_7180	SETdomain-containingprotein
gene_7182	Sterol-sensingdomainofSREBPcleavage-activation-domaincontainingprotein
gene_946	mitochondrial2-oxoglutarate/malatecarrierprotein
gene_7185	14-3-3domain-containingprotein
gene_7190	C6zincfingerdomain-containingprotein
gene_7189	ribokinase
gene_7195	dicarboxylicaminoacidpermease
gene_7197	FMN-dependentdehydrogenase
gene_7199	hypotheticalprotein
gene_7204	SmallGTPasesuperfamily
gene_7206	guanosine-diphosphatase
gene_7207	expressedprotein
gene_945	hypotheticalprotein
gene_7210	hypotheticalprotein
gene_7211	expressedprotein
gene_948	hypotheticalprotein
gene_7216	hydroxyacylglutathionehydrolase
gene_949	nucleotidebindingprotein
gene_7218	hypotheticalprotein
gene_7220	expressedprotein
gene_7221	hypotheticalprotein
gene_7222	WSCdomain-containingprotein
gene_7223	hypotheticalprotein
gene_7225	NAD(H)kinase
gene_7226	expressedprotein
gene_7227	phosphoadenosinephosphosulfatereductase
gene_7234	expressedprotein
gene_7235	expressedprotein
gene_7238	expressedprotein
gene_7244	hypotheticalprotein
gene_7243	hypotheticalprotein
gene_7247	hypotheticalprotein
gene_7246	D-isomerspecific2-hydroxyaciddehydrogenase%2CNADbindingdomain-domaincontainingprotein
gene_7254	sulfatetransporter4.1
gene_7255	spherulin-1A
gene_7269	hypotheticalprotein
gene_7272	branched-chain-amino-acidaminotransferase
gene_7271	expressedprotein
gene_7275	hypotheticalprotein
gene_952	chalconeandstilbenesynthasedomain-containingprotein
gene_7277	hypotheticalprotein
gene_7284	farnesylpyrophosphatesynthetase
gene_7285	anaphase-promotingcomplexsubunit8
gene_7289	MCM2/3/5familyprotein
gene_7291	hypotheticalprotein
gene_7293	fungal-specifictranscriptionfactordomain-containingprotein
gene_7296	expressedprotein
gene_7297	hypotheticalprotein
gene_7299	expressedprotein
gene_7298	expressedprotein
gene_7306	GroES(chaperonin10)-likeprotein
gene_7313	expressedprotein
gene_7322	expressedprotein
gene_7321	hypotheticalprotein
gene_7323	hypotheticalprotein
gene_7329	LCCLdomain-containingprotein
gene_7330	tRNA-guaninetransglycosylase
gene_7338	phospholipase/Carboxylesterasesuperfamilyprotein
gene_7339	D-galacturonicacidreductase
gene_7344	MFShexosetransporter
gene_7348	NmrAfamilyprotein
gene_7354	hypotheticalprotein
gene_7356	hypotheticalprotein
gene_7360	RNAexonuclease
gene_960	alpha-ketoglutarate-dependentsulfonatedioxygenase
gene_7363	zinc/irontransporterprotein
gene_7368	majorfacilitatorsuperfamilytransporter
gene_7382	hypotheticalprotein
gene_7381	hypotheticalprotein
gene_7385	allantoinase
gene_7387	2OG-Fe(II)oxygenasefamilyprotein
gene_7386	hypotheticalprotein
gene_7390	majorfacilitatorsuperfamilytransporter
gene_7391	fungal-specifictranscriptionfactordomain-containingprotein
gene_7393	putativebeta-alaninesynthase
gene_7394	epoxidehydrolase
gene_7399	Heterokaryonincompatibilityprotein(HET)-domaincontainingprotein
gene_7400	expressedprotein
gene_7402	Proteinkinase-likedomain-containingprotein
gene_7405	helicaseSWR1
gene_7407	ABCtransporter
gene_7406	expressedprotein
gene_7411	Glycosidehydrolasesuperfamily
gene_7419	Alpha/Betahydrolasefold
gene_7420	hypotheticalprotein
gene_7422	hypotheticalprotein
gene_964	Autophagy-relatedprotein13-domaincontainingprotein
gene_7426	C6zincfingerprotein
gene_7428	ribonucleaseTrv
gene_7429	Alpha/Betahydrolasefold
gene_966	BTB/POZdomain-containingprotein
gene_965	expressedprotein
gene_7437	hypotheticalprotein
gene_7441	hypotheticalprotein
gene_7440	expressedprotein
gene_7464	amino-acidpermease
gene_7465	Glycosylhydrolase%2Cfive-bladedbeta-propellordomain-containingprotein
gene_7475	carboxypeptidaseA4
gene_7485	hypotheticalprotein
gene_7495	hypotheticalprotein
gene_7496	hypotheticalprotein
gene_7510	alpha-N-arabinofuranosidaseA
gene_7521	oxygenoxidoreductase
gene_7522	hypotheticalprotein
gene_7523	hypotheticalprotein
gene_967	mitochondrial2-oxodicarboxylatecarrier1
gene_7535	expressedprotein
gene_7534	eukaryoticandarchaealDNAprimase
gene_970	Phosphatidylethanolamine-bindingproteinPEBP
gene_7537	expressedprotein
gene_969	FADdependentoxidoreductase
gene_7540	hypotheticalprotein
gene_7539	Proteinkinase-likedomain-containingprotein
gene_7547	expressedprotein
gene_7545	expressedprotein
gene_7555	ProbablezincmetalloproteaseVDBG_09414
gene_7556	hypotheticalprotein
gene_7557	phosphataseDCR2
gene_7560	hypotheticalprotein
gene_7559	expressedprotein
gene_7569	hypotheticalprotein
gene_7572	hypotheticalprotein
gene_7571	expressedprotein
gene_7573	hypotheticalprotein
gene_7577	expressedprotein
gene_7580	hypotheticalprotein
gene_7583	G-proteincoupledreceptor
gene_7585	hypotheticalprotein
gene_7590	hypotheticalprotein
gene_7594	hypotheticalprotein
gene_7596	ent-kaureneoxidase
gene_7599	hypotheticalprotein
gene_7600	N2227-likeprotein-domaincontainingprotein
