locus_id	protein_id	arath_lfc	arath_padj	barley_lfc	barley_padj	mtom_lfc	mtom_padj	arath_sig	mtom_sig	barley_sig	arath_induced	mtom_induced	barley_induced	induced_all	induced_arath	induced_arath.mtom	induced_mtom	induced_barley	induced_arath.barley	induced_mtom.barley	description	kogid	kogdefline	kogClass	kogGroup	gotermId	goName	gotermType	goAcc	ecNum	definition	catalyticActivity	cofactors	associatedDiseases	pathway	pathway_class	pathway_type	iprId	iprDesc	domainDb	domainId	domainDesc	numHits	domainStarts	domainEnds	score	CAZYName	CAZYbitscore	CAZYSubstrate	CAZYEnzymes	CAZYEC	SignalPepProb	Effector	MEROPS_description	MEROPS_unit	clusters
gene_6610	351863	0.910715674	0.131231824	0.427220599	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	hypotheticalprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR021840	Protein of unknown function DUF3433	HMMPfam	PF11915	Protein of unknown function (DUF3433)	2	"126,728,"	"216,816,"	"2.4E-26,6.7E-14"	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_6613	351869	-0.124708758	0.878594834	-0.279507179	0.716446391	-0.127517451	0.850526013	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	hypotheticalprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR009288	AIG2-like	HMMPfam	PF06094	AIG2-like family	1	"6,"	"120,"	1.90E-11	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_6700	351929	0.291267615	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	kelchrepeatprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	\N	\N	HMMPfam	PF13854	Kelch motif	1	"291,"	"336,"	2.40E-09	NA	NA	NA	NA	NA	1	Non-effector	NA	NA	4
gene_6723	351950	1.37734596	0.06455667	0.618890042	0.475794897	0.846961185	0.329196867	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Regulatorofchromosomecondensation1/beta-lactamase-inhibitorproteinII	KOG1426	FOG: RCC1 domain	Function unknown 	POORLY CHARACTERIZED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR000408	"Regulator of chromosome condensation, RCC1"	HMMPfam	PF00415	Regulator of chromosome condensation (RCC1) repeat	1	"312,"	"369,"	5.10E-07	NA	NA	NA	NA	NA	0.952	Non-effector	NA	NA	4
gene_6750	351976	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	laccase-1	KOG1263	Multicopper oxidases	"Secondary metabolites biosynthesis, transport and catabolism "	METABOLISM	9710	oxidoreductase activity	molecular_function	GO:0016491	1.10.3.3	L-ascorbate oxidase.	2 L-ascorbate + O(2) = 2 dehydroascorbate + 2 H(2)O.	Copper.	\N	Ascorbate and aldarate metabolism	Carbohydrate Metabolism	METABOLIC	IPR001117	"Multicopper oxidase, type 1"	HMMPfam	PF00394	Multicopper oxidase	1	"193,"	"331,"	3.40E-33	AA1_3	921.08	NA	NA	NA	0.997	Non-effector	NA	NA	4
gene_6779	352005	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	hypotheticalprotein	NA	NA	NA	NA	4283	electron transport	biological_process	GO:0006118	1.14.11.17	Taurine dioxygenase.	Taurine + 2-oxoglutarate + O(2) = sulfite + aminoacetaldehyde + succinate + CO(2).	Fe(II); Ascorbate.	\N	\N	\N	\N	IPR003819	Taurine catabolism dioxygenase TauD/TfdA	HMMPfam	PF02668	"Taurine catabolism dioxygenase TauD, TfdA family"	1	"69,"	"351,"	1.00E-41	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_6784	352007	0.200878828	0.786074095	-0.17336772	NA	-0.127259148	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	expressedprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_6805	352045	0.179357331	NA	-0.067908185	NA	-0.054904704	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	fungal-specifictranscriptionfactordomain-containingprotein	NA	NA	NA	NA	2196	transcription factor activity	molecular_function	GO:0003700	NA	NA	NA	NA	NA	NA	NA	NA	IPR001138	Zn(2)-C6 fungal-type DNA-binding domain	HMMPfam	PF00172	Fungal Zn(2)-Cys(6) binuclear cluster domain	1	"72,"	"105,"	3.80E-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_6840	352070	0.205577316	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Necrosisinducingprotein(NPP1)-domaincontainingprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR008701	Necrosis inducing protein	HMMPfam	PF05630	Necrosis inducing protein (NPP1)	1	"50,"	"245,"	4.00E-36	CE0	139.4	NA	NA	NA	0.994	Non-effector	NA	NA	4
gene_6843	352073	0.212370574	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	CytochromeP450	KOG0158	Cytochrome P450 CYP3/CYP5/CYP6/CYP9 subfamilies	"Secondary metabolites biosynthesis, transport and catabolism "	METABOLISM	2888	monooxygenase activity	molecular_function	GO:0004497	1.14.13.12	Benzoate 4-monooxygenase.	Benzoate + NADPH + O(2) = 4-hydroxybenzoate + NADP(+) + H(2)O.	Iron; Tetrahydropteridine.	\N	Benzoate degradation via CoA ligation	Biodegradation of Xenobiotics	METABOLIC	IPR001128	Cytochrome P450	HMMPfam	PF00067	Cytochrome P450	1	"47,"	"478,"	3.90E-58	GH36	349.4	raffinose;alpha-galactan;host glycan	stachyose synthase;raffinose synthase;alpha-galactosidase;alpha-N-acetylgalactosaminidase	2.4.1.67;2.4.1.82;3.2.1.22;3.2.1.49	NA	NA	NA	NA	4
gene_6850	352077	0.234336415	0.742782546	0.241641257	NA	0.175391883	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	hypotheticalprotein	KOG0504	FOG: Ankyrin repeat	General function prediction only 	POORLY CHARACTERIZED	2176	DNA binding	molecular_function	GO:0003677	NA	NA	NA	NA	NA	NA	NA	NA	IPR002110	Ankyrin repeat	HMMPfam	PF00023	Ankyrin repeat	1	"395,"	"426,"	5.10E-08	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_6854	352087	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	CytochromeP450	KOG0158	Cytochrome P450 CYP3/CYP5/CYP6/CYP9 subfamilies	"Secondary metabolites biosynthesis, transport and catabolism "	METABOLISM	2888	monooxygenase activity	molecular_function	GO:0004497	NA	NA	NA	NA	NA	NA	NA	NA	IPR001128	Cytochrome P450	HMMPfam	PF00067	Cytochrome P450	1	"109,"	"486,"	1.50E-58	NA	NA	NA	NA	NA	0.995	Non-effector	NA	NA	4
gene_6881	352097	1.408659404	0.125424162	0.464545839	NA	0.822502915	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	hypotheticalprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_6883	352105	-1.147097787	0.157351106	0.159615828	0.872840115	-0.379932155	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	hypotheticalprotein	NA	NA	NA	NA	20187	nutrient reservoir activity	molecular_function	GO:0045735	NA	NA	NA	NA	NA	NA	NA	NA	IPR006045	Cupin 1	HMMPfam	PF00190	Cupin	1	"40,"	"125,"	8.80E-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_6926	352121	1.25378562	0.152130389	0.033078003	NA	0.280691964	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	hypotheticalprotein	NA	NA	NA	NA	3736	ATP binding	molecular_function	GO:0005524	NA	NA	NA	NA	NA	NA	NA	NA	IPR003594	"Histidine kinase-like ATPase, C-terminal domain"	SUPERFAMILY	SSF55874	\N	1	"45,"	"201,"	8.17E-21	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_6967	352162	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Domainofunknownfunction(DUF1768)-domaincontainingprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR012816	Conserved hypothetical protein CHP02464	HMMPfam	PF08719	Domain of unknown function (DUF1768)	1	"36,"	"213,"	7.00E-43	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_6976	352171	0.212370574	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	hypotheticalprotein	NA	NA	NA	NA	4772	phospholipid metabolic process	biological_process	GO:0006644	NA	NA	NA	NA	NA	NA	NA	NA	IPR007318	Phospholipid methyltransferase	HMMPfam	PF04191	Phospholipid methyltransferase	1	"104,"	"166,"	3.10E-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_6989	352189	-0.401425517	0.589590201	-0.394429765	0.640943034	-0.424907118	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	glyceratedehydrogenase	KOG0069	Glyoxylate/hydroxypyruvate reductase (D-isomer-specific 2-hydroxy acid dehydrogenase superfamily)	Energy production and conversion 	METABOLISM	5830	metabolic process	biological_process	GO:0008152	1.1.1.29	Glycerate dehydrogenase.	(R)-glycerate + NAD(+) = hydroxypyruvate + NADH.	\N	Oxalosis II (glycericaciduria); MIM:260000.	Glyoxylate and dicarboxylate metabolism	Carbohydrate Metabolism	METABOLIC	IPR006139	"D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain"	HMMPfam	PF00389	"D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain"	1	"52,"	"356,"	4.20E-22	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_7010	352207	1.041123772	0.206220174	0.370422964	NA	0.368452579	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	hypotheticalprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	\N	\N	SUPERFAMILY	SSF103657	\N	1	"58,"	"261,"	2.51E-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_7016	352223	2.30190413	0.000106434	1.077618414	0.134723425	2.181799897	0.00650745	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	hypotheticalprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_7044	352244	0.688498171	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ferricreductasetransmembranecomponent4	KOG0039	"Ferric reductase, NADH/NADPH oxidase and related proteins"	Inorganic ion transport and metabolism 	METABOLISM	3721	iron ion binding	molecular_function	GO:0005506	NA	NA	NA	NA	NA	NA	NA	NA	IPR013130	Ferric reductase transmembrane component-like domain	HMMPfam	PF01794	Ferric reductase like transmembrane component	1	"283,"	"399,"	1.10E-18	NA	NA	NA	NA	NA	0.999	Non-effector	NA	NA	4
gene_7048	352246	-0.223054902	NA	4.823825347	1.68E-06	0.130785202	NA	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	expressedprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR000073	Alpha/beta hydrolase fold-1	HMMPfam	PF12697	Alpha/beta hydrolase family	1	"205,"	"512,"	6.50E-12	NA	NA	NA	NA	NA	0.996	Non-effector	NA	NA	4
gene_7050	352258	NA	NA	0.176739662	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Alpha-L-rhamnosidaseN-terminaldomain-domaincontainingprotein	NA	NA	NA	NA	13457	alpha-L-rhamnosidase activity	molecular_function	GO:0030596	3.2.1.40	Alpha-L-rhamnosidase.	Hydrolysis of terminal non-reducing alpha-L-rhamnoase residues in alpha-L-rhamnosides.	\N	\N	\N	\N	\N	IPR013737	Bacterial alpha-L-rhamnosidase N-terminal	HMMPfam	PF08531	Alpha-L-rhamnosidase N-terminal domain	1	"150,"	"319,"	2.20E-55	GH78	404.21	pectin;alpha-rhamnoside	rhamnogalacturonan alpha-L-rhamnohydrolase;alpha-L-rhamnosidase	3.2.1.174;3.2.1.40	NA	NA	NA	NA	4
gene_7126	352323	0.721963506	0.336738197	0.223081455	NA	0.475387845	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	phosphatetransporter	KOG2493	Na+/Pi symporter	Inorganic ion transport and metabolism 	METABOLISM	3614	inorganic phosphate transmembrane transporter activity	molecular_function	GO:0005315	NA	NA	NA	NA	NA	NA	NA	NA	IPR001204	Phosphate transporter	HMMPfam	PF01384	Phosphate transporter family	1	"25,"	"562,"	4.10E-105	NA	NA	NA	NA	NA	0.975	Non-effector	NA	NA	4
gene_7147	352335	0.180160428	NA	NA	NA	0.422279786	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FADbindingdomain-containingprotein	KOG1231	Proteins containing the FAD binding domain	Energy production and conversion 	METABOLISM	9710	oxidoreductase activity	molecular_function	GO:0016491	NA	NA	NA	NA	NA	NA	NA	NA	IPR006094	"FAD linked oxidase, N-terminal"	HMMPfam	PF01565	FAD binding domain	1	"72,"	"205,"	6.60E-24	NA	NA	NA	NA	NA	1	Non-effector	NA	NA	4
gene_7154	352346	0.885826067	0.193720075	-0.065430043	NA	1.2455889	0.114297553	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	pleiotropicABCmultipledrugeffluxtransporter	KOG0065	"Pleiotropic drug resistance proteins (PDR1-15), ABC superfamily"	"Secondary metabolites biosynthesis, transport and catabolism "	METABOLISM	3736	ATP binding	molecular_function	GO:0005524	NA	NA	NA	NA	NA	NA	NA	NA	IPR003439	ABC transporter-like	HMMPfam	PF00005	ABC transporter	2	"137,834,"	"293,985,"	"2.1E-12,1.0E-14"	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_7181	352372	-0.544472001	0.462549341	-0.453427345	0.620118851	0.060588109	0.955024881	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	phospholipaseA2	KOG2508	Predicted phospholipase	Lipid transport and metabolism 	METABOLISM	25109	histone demethylase activity (H3-K36 specific)	molecular_function	GO:0051864	NA	NA	NA	NA	NA	NA	NA	NA	\N	\N	HMMPfam	PF13621	Cupin-like domain	1	"37,"	"316,"	1.30E-61	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_7183	352382	-0.110073591	NA	0.096675822	NA	0.092476764	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	hypotheticalprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_7215	352419	-1.416364702	0.041600052	-1.25733275	0.14339948	-1.529429251	0.149469434	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	hypotheticalprotein	KOG0028	"Ca2+-binding protein (centrin/caltractin), EF-Hand superfamily protein"	"Cell cycle control, cell division, chromosome partitioning "	METABOLISM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	\N	\N	SUPERFAMILY	SSF47473	\N	1	"129,"	"313,"	3.04E-11	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_343	2857	-0.590974816	0.445607026	-0.171279408	0.860954586	-0.491985873	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Inositol-pentakisphosphate2-kinase	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR009286	Inositol-pentakisphosphate 2-kinase	HMMPfam	PF06090	Inositol-pentakisphosphate 2-kinase	1	"19,"	"372,"	4.30E-31	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_7250	352439	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	hypotheticalprotein	KOG1200	Mitochondrial/plastidial beta-ketoacyl-ACP reductase	Lipid transport and metabolism 	METABOLISM	5830	metabolic process	biological_process	GO:0008152	NA	NA	NA	NA	NA	NA	NA	NA	IPR002198	Short-chain dehydrogenase/reductase SDR	HMMPfam	PF00106	short chain dehydrogenase	1	"6,"	"184,"	2.50E-21	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_7256	352460	4.193260986	0.000208948	6.459179572	2.17E-09	3.405474443	0.019077804	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	endoglucanase	NA	NA	NA	NA	2933	"hydrolase activity, hydrolyzing O-glycosyl compounds"	molecular_function	GO:0004553	3.2.1.4	Cellulase.	"Endohydrolysis of 1,4-beta-D-glucosidic linkages in cellulose."	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC	IPR001547	"Glycoside hydrolase, family 5"	HMMPfam	PF00150	Cellulase (glycosyl hydrolase family 5)	1	"107,"	"371,"	6.20E-48	GH5_5	542.84	NA	NA	NA	0.999	Non-effector	NA	NA	4
gene_7264	352468	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	hypotheticalprotein	KOG1201	Hydroxysteroid 17-beta dehydrogenase 11	"Secondary metabolites biosynthesis, transport and catabolism "	METABOLISM	5830	metabolic process	biological_process	GO:0008152	1.1.1.100	3-oxoacyl-[acyl-carrier protein] reductase.	(3R)-3-hydroxyacyl-[acyl-carrier protein] + NADP(+) = 3-oxoacyl- [acyl-carrier protein] + NADPH.	\N	\N	Fatty acid biosynthesis (path 1)	Lipid Metabolism	METABOLIC	IPR002198	Short-chain dehydrogenase/reductase SDR	HMMPfam	PF00106	short chain dehydrogenase	1	"39,"	"204,"	1.50E-16	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_7283	352473	0.374072847	NA	0.42276799	NA	0.135283458	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	expressedprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR029071	Ubiquitin-related domain	SUPERFAMILY	SSF54236	\N	1	"42,"	"111,"	8.27E-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_7292	352489	1.811205499	0.081325444	1.221733565	0.166749792	0.865467275	0.25107508	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	hypotheticalprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_342	2858	-3.633487743	0.026205775	-0.419421009	0.609015244	-0.577804522	0.507632997	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	hypotheticalprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_7327	352549	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	hypotheticalprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_7333	352552	7.896333583	1.57E-06	4.681839654	0.023718285	1.225837799	0.011251055	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	cutinase	NA	NA	NA	NA	5830	metabolic process	biological_process	GO:0008152	NA	NA	NA	NA	NA	NA	NA	NA	IPR000675	Cutinase	HMMPfam	PF01083	Cutinase	1	"126,"	"186,"	1.90E-13	CE5	84.9	cutin;xylan	cutinase;acetyl xylan esterase	3.1.1.74;3.1.1.72	0.997	Non-effector	NA	NA	4
gene_7345	352573	-0.110073591	NA	-0.067908185	NA	-0.054904704	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	hypotheticalprotein	NA	NA	NA	NA	4283	electron transport	biological_process	GO:0006118	NA	NA	NA	NA	NA	NA	NA	NA	IPR003819	Taurine catabolism dioxygenase TauD/TfdA	HMMPfam	PF02668	"Taurine catabolism dioxygenase TauD, TfdA family"	1	"105,"	"353,"	5.00E-20	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_7353	352583	0.492105636	0.521907209	0.255326043	0.784437546	0.145726971	0.879962357	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	expressedprotein	KOG1808	AAA ATPase containing von Willebrand factor type A (vWA) domain	General function prediction only 	POORLY CHARACTERIZED	524	telomere maintenance	biological_process	GO:0000723	NA	NA	NA	NA	NA	NA	NA	NA	IPR011564	Telomeric single stranded DNA binding POT1/Cdc13	SMART	SM00976	Telomeric single stranded DNA binding POT1/CDC13	1	"1414,"	"1551,"	1.40E-20	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_7355	352589	-0.408630135	0.598976608	-0.111997158	0.913270606	-0.328027743	0.744265907	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	allantoatepermease	KOG2533	Permease of the major facilitator superfamily	Carbohydrate transport and metabolism 	METABOLISM	18831	[formate-C-acetyltransferase]-activating enzyme activity	molecular_function	GO:0043365	1.97.1.4	Formate acetyltransferase activating enzyme.	S-adenosyl-L-methionine + dihydroflavodoxin + [formate acetyltransferase]-glycine = 5'-deoxyadenosine + methionine + flavodoxin + [formate acetyltransferase]-glycine-2-yl radical.	Iron-sulfur.	\N	\N	\N	\N	IPR011701	Major facilitator superfamily	HMMPfam	PF07690	Major Facilitator Superfamily	1	"81,"	"460,"	4.70E-29	GT31	795.8	NA	NA	NA	NA	NA	NA	NA	4
gene_7365	352605	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Permeaseforcytosine/purines%2Curacil%2Cthiamine%2Callantoin-domaincontainingprotein	KOG2466	Uridine permease/thiamine transporter/allantoin transport	Nucleotide transport and metabolism 	METABOLISM	8565	nucleobase transmembrane transporter activity	molecular_function	GO:0015205	NA	NA	NA	NA	NA	NA	NA	NA	IPR001248	"Permease, cytosine/purines, uracil, thiamine, allantoin"	HMMPfam	PF02133	"Permease for cytosine/purines, uracil, thiamine, allantoin"	1	"50,"	"506,"	4.30E-94	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_7375	352620	1.143514451	0.09511828	0.402231208	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Majorfacilitatorsuperfamilydomain-containingprotein	KOG0254	Predicted transporter (major facilitator superfamily)	General function prediction only 	POORLY CHARACTERIZED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR011701	Major facilitator superfamily	HMMPfam	PF07690	Major Facilitator Superfamily	1	"70,"	"503,"	2.00E-12	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_7392	352645	-0.378880302	0.611396943	0.022853546	0.977911721	-0.331759065	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	hypotheticalprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_7397	352649	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	hypotheticalprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR011047	Quinonprotein alcohol dehydrogenase-like superfamily	SUPERFAMILY	SSF50998	\N	1	"132,"	"401,"	1.69E-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
