Rows,ID2,System,Plant,Experiment,Bio_rep,Tech_Rep,Microbes,Treatment,Element,Weight_length,Nb,Microbial_ID
1566,Flowpots_Arabidopsis_thaliana_F_Path_2_1_F243_3OMG_Shoot,Flowpots,Arabidopsis_thaliana,F_Path_2,2,1,F243,3OMG,Shoot,38.3,4,Pathogens
1567,Flowpots_Arabidopsis_thaliana_F_Path_2_2_F243_3OMG_Shoot,Flowpots,Arabidopsis_thaliana,F_Path_2,2,2,F243,3OMG,Shoot,50,4,Pathogens
1568,Flowpots_Arabidopsis_thaliana_F_Path_2_3_F243_3OMG_Shoot,Flowpots,Arabidopsis_thaliana,F_Path_2,2,3,F243,3OMG,Shoot,39.9,3,Pathogens
1569,Flowpots_Arabidopsis_thaliana_F_Path_2_4_F243_3OMG_Shoot,Flowpots,Arabidopsis_thaliana,F_Path_2,2,4,F243,3OMG,Shoot,68.9,5,Pathogens
1570,MS_agar_Hordeum_vulgare_Path_Ben_1_1_Bs_Water_Shoot,MS_agar,Hordeum_vulgare,Path_Ben,1,1,Bs,Water,Shoot,79.5,1,Pathogens
1571,MS_agar_Hordeum_vulgare_Path_Ben_1_2_Bs_Water_Shoot,MS_agar,Hordeum_vulgare,Path_Ben,1,2,Bs,Water,Shoot,129.2,1,Pathogens
1572,MS_agar_Hordeum_vulgare_Path_Ben_1_3_Bs_Water_Shoot,MS_agar,Hordeum_vulgare,Path_Ben,1,3,Bs,Water,Shoot,113.7,1,Pathogens
1573,MS_agar_Hordeum_vulgare_Path_Ben_1_4_Bs_Water_Shoot,MS_agar,Hordeum_vulgare,Path_Ben,1,4,Bs,Water,Shoot,163.4,1,Pathogens
1574,MS_agar_Hordeum_vulgare_Path_Ben_1_5_Bs_Water_Shoot,MS_agar,Hordeum_vulgare,Path_Ben,1,5,Bs,Water,Shoot,85.9,1,Pathogens
1575,MS_agar_Hordeum_vulgare_Path_Ben_1_6_Bs_Water_Shoot,MS_agar,Hordeum_vulgare,Path_Ben,1,6,Bs,Water,Shoot,116.9,1,Pathogens
1576,MS_agar_Hordeum_vulgare_Path_Ben_1_7_Bs_Water_Shoot,MS_agar,Hordeum_vulgare,Path_Ben,1,7,Bs,Water,Shoot,88.1,1,Pathogens
1577,MS_agar_Hordeum_vulgare_Path_Ben_1_8_Bs_Water_Shoot,MS_agar,Hordeum_vulgare,Path_Ben,1,8,Bs,Water,Shoot,94.7,1,Pathogens
1578,MS_agar_Hordeum_vulgare_Path_Ben_1_1_Bs_3OMG_Shoot,MS_agar,Hordeum_vulgare,Path_Ben,1,1,Bs,3OMG,Shoot,102.8,1,Pathogens
1579,MS_agar_Hordeum_vulgare_Path_Ben_1_2_Bs_3OMG_Shoot,MS_agar,Hordeum_vulgare,Path_Ben,1,2,Bs,3OMG,Shoot,165.4,1,Pathogens
1580,MS_agar_Hordeum_vulgare_Path_Ben_1_3_Bs_3OMG_Shoot,MS_agar,Hordeum_vulgare,Path_Ben,1,3,Bs,3OMG,Shoot,122.4,1,Pathogens
1581,MS_agar_Hordeum_vulgare_Path_Ben_1_4_Bs_3OMG_Shoot,MS_agar,Hordeum_vulgare,Path_Ben,1,4,Bs,3OMG,Shoot,180.8,1,Pathogens
1582,MS_agar_Hordeum_vulgare_Path_Ben_1_5_Bs_3OMG_Shoot,MS_agar,Hordeum_vulgare,Path_Ben,1,5,Bs,3OMG,Shoot,103.2,1,Pathogens
1583,MS_agar_Hordeum_vulgare_Path_Ben_1_6_Bs_3OMG_Shoot,MS_agar,Hordeum_vulgare,Path_Ben,1,6,Bs,3OMG,Shoot,86.1,1,Pathogens
1584,MS_agar_Hordeum_vulgare_Path_Ben_1_7_Bs_3OMG_Shoot,MS_agar,Hordeum_vulgare,Path_Ben,1,7,Bs,3OMG,Shoot,181.9,1,Pathogens
1585,MS_agar_Hordeum_vulgare_Path_Ben_1_8_Bs_3OMG_Shoot,MS_agar,Hordeum_vulgare,Path_Ben,1,8,Bs,3OMG,Shoot,125.7,1,Pathogens
1586,MS_agar_Hordeum_vulgare_Path_Ben_1_1_MF_Water_Shoot,MS_agar,Hordeum_vulgare,Path_Ben,1,1,MF,Water,Shoot,103.3,1,Pathogens
1587,MS_agar_Hordeum_vulgare_Path_Ben_1_2_MF_Water_Shoot,MS_agar,Hordeum_vulgare,Path_Ben,1,2,MF,Water,Shoot,103.5,1,Pathogens
1588,MS_agar_Hordeum_vulgare_Path_Ben_1_3_MF_Water_Shoot,MS_agar,Hordeum_vulgare,Path_Ben,1,3,MF,Water,Shoot,116.5,1,Pathogens
1589,MS_agar_Hordeum_vulgare_Path_Ben_1_4_MF_Water_Shoot,MS_agar,Hordeum_vulgare,Path_Ben,1,4,MF,Water,Shoot,134.9,1,Pathogens
1590,MS_agar_Hordeum_vulgare_Path_Ben_1_5_MF_Water_Shoot,MS_agar,Hordeum_vulgare,Path_Ben,1,5,MF,Water,Shoot,144.4,1,Pathogens
1591,MS_agar_Hordeum_vulgare_Path_Ben_1_6_MF_Water_Shoot,MS_agar,Hordeum_vulgare,Path_Ben,1,6,MF,Water,Shoot,85,1,Pathogens
1592,MS_agar_Hordeum_vulgare_Path_Ben_1_7_MF_Water_Shoot,MS_agar,Hordeum_vulgare,Path_Ben,1,7,MF,Water,Shoot,91.2,1,Pathogens
1593,MS_agar_Hordeum_vulgare_Path_Ben_1_8_MF_Water_Shoot,MS_agar,Hordeum_vulgare,Path_Ben,1,8,MF,Water,Shoot,183,1,Pathogens
1594,MS_agar_Hordeum_vulgare_Path_Ben_1_1_MF_3OMG_Shoot,MS_agar,Hordeum_vulgare,Path_Ben,1,1,MF,3OMG,Shoot,113.1,1,Pathogens
1595,MS_agar_Hordeum_vulgare_Path_Ben_1_2_MF_3OMG_Shoot,MS_agar,Hordeum_vulgare,Path_Ben,1,2,MF,3OMG,Shoot,109.4,1,Pathogens
1596,MS_agar_Hordeum_vulgare_Path_Ben_1_3_MF_3OMG_Shoot,MS_agar,Hordeum_vulgare,Path_Ben,1,3,MF,3OMG,Shoot,92.2,1,Pathogens
1597,MS_agar_Hordeum_vulgare_Path_Ben_1_4_MF_3OMG_Shoot,MS_agar,Hordeum_vulgare,Path_Ben,1,4,MF,3OMG,Shoot,107.8,1,Pathogens
1598,MS_agar_Hordeum_vulgare_Path_Ben_1_5_MF_3OMG_Shoot,MS_agar,Hordeum_vulgare,Path_Ben,1,5,MF,3OMG,Shoot,137.2,1,Pathogens
1599,MS_agar_Hordeum_vulgare_Path_Ben_1_6_MF_3OMG_Shoot,MS_agar,Hordeum_vulgare,Path_Ben,1,6,MF,3OMG,Shoot,160.4,1,Pathogens
1600,MS_agar_Hordeum_vulgare_Path_Ben_1_7_MF_3OMG_Shoot,MS_agar,Hordeum_vulgare,Path_Ben,1,7,MF,3OMG,Shoot,151,1,Pathogens
1601,MS_agar_Hordeum_vulgare_Path_Ben_1_8_MF_3OMG_Shoot,MS_agar,Hordeum_vulgare,Path_Ben,1,8,MF,3OMG,Shoot,114.9,1,Pathogens
1602,MS_agar_Hordeum_vulgare_Path_Ben_1_1_AMF_Water_Shoot,MS_agar,Hordeum_vulgare,Path_Ben,1,1,AMF,Water,Shoot,145.9,1,Pathogens
1603,MS_agar_Hordeum_vulgare_Path_Ben_1_2_AMF_Water_Shoot,MS_agar,Hordeum_vulgare,Path_Ben,1,2,AMF,Water,Shoot,173.5,1,Pathogens
1604,MS_agar_Hordeum_vulgare_Path_Ben_1_3_AMF_Water_Shoot,MS_agar,Hordeum_vulgare,Path_Ben,1,3,AMF,Water,Shoot,44.7,1,Pathogens
1605,MS_agar_Hordeum_vulgare_Path_Ben_1_4_AMF_Water_Shoot,MS_agar,Hordeum_vulgare,Path_Ben,1,4,AMF,Water,Shoot,102.5,1,Pathogens
1606,MS_agar_Hordeum_vulgare_Path_Ben_1_5_AMF_Water_Shoot,MS_agar,Hordeum_vulgare,Path_Ben,1,5,AMF,Water,Shoot,123.5,1,Pathogens
1607,MS_agar_Hordeum_vulgare_Path_Ben_1_6_AMF_Water_Shoot,MS_agar,Hordeum_vulgare,Path_Ben,1,6,AMF,Water,Shoot,141.5,1,Pathogens
1608,MS_agar_Hordeum_vulgare_Path_Ben_1_7_AMF_Water_Shoot,MS_agar,Hordeum_vulgare,Path_Ben,1,7,AMF,Water,Shoot,206.4,1,Pathogens
1609,MS_agar_Hordeum_vulgare_Path_Ben_1_8_AMF_Water_Shoot,MS_agar,Hordeum_vulgare,Path_Ben,1,8,AMF,Water,Shoot,206.1,1,Pathogens
1610,MS_agar_Hordeum_vulgare_Path_Ben_1_1_AMF_3OMG_Shoot,MS_agar,Hordeum_vulgare,Path_Ben,1,1,AMF,3OMG,Shoot,173.3,1,Pathogens
1611,MS_agar_Hordeum_vulgare_Path_Ben_1_2_AMF_3OMG_Shoot,MS_agar,Hordeum_vulgare,Path_Ben,1,2,AMF,3OMG,Shoot,92,1,Pathogens
1612,MS_agar_Hordeum_vulgare_Path_Ben_1_3_AMF_3OMG_Shoot,MS_agar,Hordeum_vulgare,Path_Ben,1,3,AMF,3OMG,Shoot,179.1,1,Pathogens
1613,MS_agar_Hordeum_vulgare_Path_Ben_1_4_AMF_3OMG_Shoot,MS_agar,Hordeum_vulgare,Path_Ben,1,4,AMF,3OMG,Shoot,107.4,1,Pathogens
1614,MS_agar_Hordeum_vulgare_Path_Ben_1_5_AMF_3OMG_Shoot,MS_agar,Hordeum_vulgare,Path_Ben,1,5,AMF,3OMG,Shoot,42.3,1,Pathogens
1615,MS_agar_Hordeum_vulgare_Path_Ben_1_6_AMF_3OMG_Shoot,MS_agar,Hordeum_vulgare,Path_Ben,1,6,AMF,3OMG,Shoot,161.6,1,Pathogens
1616,MS_agar_Hordeum_vulgare_Path_Ben_1_7_AMF_3OMG_Shoot,MS_agar,Hordeum_vulgare,Path_Ben,1,7,AMF,3OMG,Shoot,152.6,1,Pathogens
1617,MS_agar_Hordeum_vulgare_Path_Ben_1_8_AMF_3OMG_Shoot,MS_agar,Hordeum_vulgare,Path_Ben,1,8,AMF,3OMG,Shoot,149.7,1,Pathogens
1618,MS_agar_Hordeum_vulgare_Path_Ben_1_1_Bs_Water_Roots,MS_agar,Hordeum_vulgare,Path_Ben,1,1,Bs,Water,Roots,140.1,1,Pathogens
1619,MS_agar_Hordeum_vulgare_Path_Ben_1_2_Bs_Water_Roots,MS_agar,Hordeum_vulgare,Path_Ben,1,2,Bs,Water,Roots,141.4,1,Pathogens
1620,MS_agar_Hordeum_vulgare_Path_Ben_1_3_Bs_Water_Roots,MS_agar,Hordeum_vulgare,Path_Ben,1,3,Bs,Water,Roots,161.9,1,Pathogens
1621,MS_agar_Hordeum_vulgare_Path_Ben_1_4_Bs_Water_Roots,MS_agar,Hordeum_vulgare,Path_Ben,1,4,Bs,Water,Roots,156.8,1,Pathogens
1622,MS_agar_Hordeum_vulgare_Path_Ben_1_5_Bs_Water_Roots,MS_agar,Hordeum_vulgare,Path_Ben,1,5,Bs,Water,Roots,176,1,Pathogens
1623,MS_agar_Hordeum_vulgare_Path_Ben_1_6_Bs_Water_Roots,MS_agar,Hordeum_vulgare,Path_Ben,1,6,Bs,Water,Roots,189.3,1,Pathogens
1624,MS_agar_Hordeum_vulgare_Path_Ben_1_7_Bs_Water_Roots,MS_agar,Hordeum_vulgare,Path_Ben,1,7,Bs,Water,Roots,138.7,1,Pathogens
1625,MS_agar_Hordeum_vulgare_Path_Ben_1_8_Bs_Water_Roots,MS_agar,Hordeum_vulgare,Path_Ben,1,8,Bs,Water,Roots,198.4,1,Pathogens
1626,MS_agar_Hordeum_vulgare_Path_Ben_1_1_Bs_3OMG_Roots,MS_agar,Hordeum_vulgare,Path_Ben,1,1,Bs,3OMG,Roots,122.7,1,Pathogens
1627,MS_agar_Hordeum_vulgare_Path_Ben_1_2_Bs_3OMG_Roots,MS_agar,Hordeum_vulgare,Path_Ben,1,2,Bs,3OMG,Roots,205.2,1,Pathogens
1628,MS_agar_Hordeum_vulgare_Path_Ben_1_3_Bs_3OMG_Roots,MS_agar,Hordeum_vulgare,Path_Ben,1,3,Bs,3OMG,Roots,128.6,1,Pathogens
1629,MS_agar_Hordeum_vulgare_Path_Ben_1_4_Bs_3OMG_Roots,MS_agar,Hordeum_vulgare,Path_Ben,1,4,Bs,3OMG,Roots,189.1,1,Pathogens
1630,MS_agar_Hordeum_vulgare_Path_Ben_1_5_Bs_3OMG_Roots,MS_agar,Hordeum_vulgare,Path_Ben,1,5,Bs,3OMG,Roots,152.9,1,Pathogens
1631,MS_agar_Hordeum_vulgare_Path_Ben_1_6_Bs_3OMG_Roots,MS_agar,Hordeum_vulgare,Path_Ben,1,6,Bs,3OMG,Roots,124.6,1,Pathogens
1632,MS_agar_Hordeum_vulgare_Path_Ben_1_7_Bs_3OMG_Roots,MS_agar,Hordeum_vulgare,Path_Ben,1,7,Bs,3OMG,Roots,212.9,1,Pathogens
1633,MS_agar_Hordeum_vulgare_Path_Ben_1_8_Bs_3OMG_Roots,MS_agar,Hordeum_vulgare,Path_Ben,1,8,Bs,3OMG,Roots,165.9,1,Pathogens
1634,MS_agar_Hordeum_vulgare_Path_Ben_1_1_MF_Water_Roots,MS_agar,Hordeum_vulgare,Path_Ben,1,1,MF,Water,Roots,164.7,1,Pathogens
1635,MS_agar_Hordeum_vulgare_Path_Ben_1_2_MF_Water_Roots,MS_agar,Hordeum_vulgare,Path_Ben,1,2,MF,Water,Roots,143.4,1,Pathogens
1636,MS_agar_Hordeum_vulgare_Path_Ben_1_3_MF_Water_Roots,MS_agar,Hordeum_vulgare,Path_Ben,1,3,MF,Water,Roots,189.2,1,Pathogens
1637,MS_agar_Hordeum_vulgare_Path_Ben_1_4_MF_Water_Roots,MS_agar,Hordeum_vulgare,Path_Ben,1,4,MF,Water,Roots,194.8,1,Pathogens
1638,MS_agar_Hordeum_vulgare_Path_Ben_1_5_MF_Water_Roots,MS_agar,Hordeum_vulgare,Path_Ben,1,5,MF,Water,Roots,198.1,1,Pathogens
1639,MS_agar_Hordeum_vulgare_Path_Ben_1_6_MF_Water_Roots,MS_agar,Hordeum_vulgare,Path_Ben,1,6,MF,Water,Roots,124.8,1,Pathogens
1640,MS_agar_Hordeum_vulgare_Path_Ben_1_7_MF_Water_Roots,MS_agar,Hordeum_vulgare,Path_Ben,1,7,MF,Water,Roots,141.8,1,Pathogens
1641,MS_agar_Hordeum_vulgare_Path_Ben_1_8_MF_Water_Roots,MS_agar,Hordeum_vulgare,Path_Ben,1,8,MF,Water,Roots,215.2,1,Pathogens
1642,MS_agar_Hordeum_vulgare_Path_Ben_1_1_MF_3OMG_Roots,MS_agar,Hordeum_vulgare,Path_Ben,1,1,MF,3OMG,Roots,148.4,1,Pathogens
1643,MS_agar_Hordeum_vulgare_Path_Ben_1_2_MF_3OMG_Roots,MS_agar,Hordeum_vulgare,Path_Ben,1,2,MF,3OMG,Roots,147.2,1,Pathogens
1644,MS_agar_Hordeum_vulgare_Path_Ben_1_3_MF_3OMG_Roots,MS_agar,Hordeum_vulgare,Path_Ben,1,3,MF,3OMG,Roots,95.7,1,Pathogens
1645,MS_agar_Hordeum_vulgare_Path_Ben_1_4_MF_3OMG_Roots,MS_agar,Hordeum_vulgare,Path_Ben,1,4,MF,3OMG,Roots,133.7,1,Pathogens
1646,MS_agar_Hordeum_vulgare_Path_Ben_1_5_MF_3OMG_Roots,MS_agar,Hordeum_vulgare,Path_Ben,1,5,MF,3OMG,Roots,194.3,1,Pathogens
1647,MS_agar_Hordeum_vulgare_Path_Ben_1_6_MF_3OMG_Roots,MS_agar,Hordeum_vulgare,Path_Ben,1,6,MF,3OMG,Roots,201.8,1,Pathogens
1648,MS_agar_Hordeum_vulgare_Path_Ben_1_7_MF_3OMG_Roots,MS_agar,Hordeum_vulgare,Path_Ben,1,7,MF,3OMG,Roots,205,1,Pathogens
1649,MS_agar_Hordeum_vulgare_Path_Ben_1_8_MF_3OMG_Roots,MS_agar,Hordeum_vulgare,Path_Ben,1,8,MF,3OMG,Roots,157.5,1,Pathogens
1650,MS_agar_Hordeum_vulgare_Path_Ben_1_1_AMF_Water_Roots,MS_agar,Hordeum_vulgare,Path_Ben,1,1,AMF,Water,Roots,209.7,1,Pathogens
1651,MS_agar_Hordeum_vulgare_Path_Ben_1_2_AMF_Water_Roots,MS_agar,Hordeum_vulgare,Path_Ben,1,2,AMF,Water,Roots,230.2,1,Pathogens
1652,MS_agar_Hordeum_vulgare_Path_Ben_1_3_AMF_Water_Roots,MS_agar,Hordeum_vulgare,Path_Ben,1,3,AMF,Water,Roots,79.7,1,Pathogens
1653,MS_agar_Hordeum_vulgare_Path_Ben_1_4_AMF_Water_Roots,MS_agar,Hordeum_vulgare,Path_Ben,1,4,AMF,Water,Roots,186,1,Pathogens
1654,MS_agar_Hordeum_vulgare_Path_Ben_1_5_AMF_Water_Roots,MS_agar,Hordeum_vulgare,Path_Ben,1,5,AMF,Water,Roots,165,1,Pathogens
1655,MS_agar_Hordeum_vulgare_Path_Ben_1_6_AMF_Water_Roots,MS_agar,Hordeum_vulgare,Path_Ben,1,6,AMF,Water,Roots,200.3,1,Pathogens
1656,MS_agar_Hordeum_vulgare_Path_Ben_1_7_AMF_Water_Roots,MS_agar,Hordeum_vulgare,Path_Ben,1,7,AMF,Water,Roots,307.4,1,Pathogens
1657,MS_agar_Hordeum_vulgare_Path_Ben_1_8_AMF_Water_Roots,MS_agar,Hordeum_vulgare,Path_Ben,1,8,AMF,Water,Roots,281.8,1,Pathogens
1658,MS_agar_Hordeum_vulgare_Path_Ben_1_1_AMF_3OMG_Roots,MS_agar,Hordeum_vulgare,Path_Ben,1,1,AMF,3OMG,Roots,257.3,1,Pathogens
1659,MS_agar_Hordeum_vulgare_Path_Ben_1_2_AMF_3OMG_Roots,MS_agar,Hordeum_vulgare,Path_Ben,1,2,AMF,3OMG,Roots,179.5,1,Pathogens
1660,MS_agar_Hordeum_vulgare_Path_Ben_1_3_AMF_3OMG_Roots,MS_agar,Hordeum_vulgare,Path_Ben,1,3,AMF,3OMG,Roots,259.6,1,Pathogens
1661,MS_agar_Hordeum_vulgare_Path_Ben_1_4_AMF_3OMG_Roots,MS_agar,Hordeum_vulgare,Path_Ben,1,4,AMF,3OMG,Roots,164,1,Pathogens
1662,MS_agar_Hordeum_vulgare_Path_Ben_1_5_AMF_3OMG_Roots,MS_agar,Hordeum_vulgare,Path_Ben,1,5,AMF,3OMG,Roots,115.4,1,Pathogens
1663,MS_agar_Hordeum_vulgare_Path_Ben_1_6_AMF_3OMG_Roots,MS_agar,Hordeum_vulgare,Path_Ben,1,6,AMF,3OMG,Roots,202.2,1,Pathogens
1664,MS_agar_Hordeum_vulgare_Path_Ben_1_7_AMF_3OMG_Roots,MS_agar,Hordeum_vulgare,Path_Ben,1,7,AMF,3OMG,Roots,223.7,1,Pathogens
1665,MS_agar_Hordeum_vulgare_Path_Ben_1_8_AMF_3OMG_Roots,MS_agar,Hordeum_vulgare,Path_Ben,1,8,AMF,3OMG,Roots,213.7,1,Pathogens
1666,MS_agar_Arabidopsis_thaliana_Kingdom_Pathogen_1_1_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,Kingdom_Pathogen,1,1,MF,Water,Roots,16.177,1,Pathogens
1667,MS_agar_Arabidopsis_thaliana_Kingdom_Pathogen_1_2_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,Kingdom_Pathogen,1,2,MF,Water,Roots,16.745,1,Pathogens
1668,MS_agar_Arabidopsis_thaliana_Kingdom_Pathogen_1_3_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,Kingdom_Pathogen,1,3,MF,Water,Roots,16.622,1,Pathogens
1669,MS_agar_Arabidopsis_thaliana_Kingdom_Pathogen_1_4_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,Kingdom_Pathogen,1,4,MF,Water,Roots,16.135,1,Pathogens
1670,MS_agar_Arabidopsis_thaliana_Kingdom_Pathogen_1_5_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,Kingdom_Pathogen,1,5,MF,Water,Roots,17.856,1,Pathogens
1671,MS_agar_Arabidopsis_thaliana_Kingdom_Pathogen_1_6_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,Kingdom_Pathogen,1,6,MF,Water,Roots,16.103,1,Pathogens
1672,MS_agar_Arabidopsis_thaliana_Kingdom_Pathogen_1_7_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,Kingdom_Pathogen,1,7,MF,Water,Roots,11.521,1,Pathogens
1673,MS_agar_Arabidopsis_thaliana_Kingdom_Pathogen_1_8_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,Kingdom_Pathogen,1,8,MF,Water,Roots,15.427,1,Pathogens
1674,MS_agar_Arabidopsis_thaliana_Kingdom_Pathogen_1_9_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,Kingdom_Pathogen,1,9,MF,Water,Roots,13.217,1,Pathogens
1675,MS_agar_Arabidopsis_thaliana_Kingdom_Pathogen_1_10_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,Kingdom_Pathogen,1,10,MF,Water,Roots,14.815,1,Pathogens
1676,MS_agar_Arabidopsis_thaliana_Kingdom_Pathogen_1_11_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,Kingdom_Pathogen,1,11,MF,Water,Roots,17.118,1,Pathogens
1677,MS_agar_Arabidopsis_thaliana_Kingdom_Pathogen_1_12_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,Kingdom_Pathogen,1,12,MF,Water,Roots,8.714,1,Pathogens
1678,MS_agar_Arabidopsis_thaliana_Kingdom_Pathogen_1_13_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,Kingdom_Pathogen,1,13,MF,Water,Roots,15.619,1,Pathogens
1679,MS_agar_Arabidopsis_thaliana_Kingdom_Pathogen_1_14_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,Kingdom_Pathogen,1,14,MF,Water,Roots,17.434,1,Pathogens
1680,MS_agar_Arabidopsis_thaliana_Kingdom_Pathogen_1_15_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,Kingdom_Pathogen,1,15,MF,Water,Roots,14.863,1,Pathogens
1681,MS_agar_Arabidopsis_thaliana_Kingdom_Pathogen_1_16_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,Kingdom_Pathogen,1,16,MF,Water,Roots,17.867,1,Pathogens
1682,MS_agar_Arabidopsis_thaliana_Kingdom_Pathogen_1_17_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,Kingdom_Pathogen,1,17,MF,Water,Roots,16.042,1,Pathogens
1683,MS_agar_Arabidopsis_thaliana_Kingdom_Pathogen_1_18_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,Kingdom_Pathogen,1,18,MF,Water,Roots,16.369,1,Pathogens
1684,MS_agar_Arabidopsis_thaliana_Kingdom_Pathogen_1_19_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,Kingdom_Pathogen,1,19,MF,Water,Roots,15.017,1,Pathogens
1685,MS_agar_Arabidopsis_thaliana_Kingdom_Pathogen_1_20_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,Kingdom_Pathogen,1,20,MF,Water,Roots,16.159,1,Pathogens
1686,MS_agar_Arabidopsis_thaliana_Kingdom_Pathogen_1_21_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,Kingdom_Pathogen,1,21,MF,Water,Roots,15.156,1,Pathogens
1687,MS_agar_Arabidopsis_thaliana_Kingdom_Pathogen_1_22_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,Kingdom_Pathogen,1,22,MF,Water,Roots,15.954,1,Pathogens
1688,MS_agar_Arabidopsis_thaliana_Kingdom_Pathogen_1_23_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,Kingdom_Pathogen,1,23,MF,Water,Roots,11.765,1,Pathogens
1689,MS_agar_Arabidopsis_thaliana_Kingdom_Pathogen_1_24_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,Kingdom_Pathogen,1,24,MF,Water,Roots,12.455,1,Pathogens
1690,MS_agar_Arabidopsis_thaliana_Kingdom_Pathogen_1_25_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,Kingdom_Pathogen,1,25,MF,Water,Roots,15.35,1,Pathogens
1691,MS_agar_Arabidopsis_thaliana_Kingdom_Pathogen_1_1_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,Kingdom_Pathogen,1,1,MF,3OMG,Roots,14.15,1,Pathogens
1692,MS_agar_Arabidopsis_thaliana_Kingdom_Pathogen_1_2_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,Kingdom_Pathogen,1,2,MF,3OMG,Roots,12.807,1,Pathogens
1693,MS_agar_Arabidopsis_thaliana_Kingdom_Pathogen_1_3_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,Kingdom_Pathogen,1,3,MF,3OMG,Roots,10.717,1,Pathogens
1694,MS_agar_Arabidopsis_thaliana_Kingdom_Pathogen_1_4_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,Kingdom_Pathogen,1,4,MF,3OMG,Roots,13.671,1,Pathogens
1695,MS_agar_Arabidopsis_thaliana_Kingdom_Pathogen_1_5_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,Kingdom_Pathogen,1,5,MF,3OMG,Roots,15.851,1,Pathogens
1696,MS_agar_Arabidopsis_thaliana_Kingdom_Pathogen_1_6_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,Kingdom_Pathogen,1,6,MF,3OMG,Roots,11.093,1,Pathogens
1697,MS_agar_Arabidopsis_thaliana_Kingdom_Pathogen_1_7_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,Kingdom_Pathogen,1,7,MF,3OMG,Roots,13.409,1,Pathogens
1698,MS_agar_Arabidopsis_thaliana_Kingdom_Pathogen_1_8_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,Kingdom_Pathogen,1,8,MF,3OMG,Roots,14.11,1,Pathogens
1699,MS_agar_Arabidopsis_thaliana_Kingdom_Pathogen_1_9_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,Kingdom_Pathogen,1,9,MF,3OMG,Roots,9.945,1,Pathogens
1700,MS_agar_Arabidopsis_thaliana_Kingdom_Pathogen_1_10_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,Kingdom_Pathogen,1,10,MF,3OMG,Roots,11.619,1,Pathogens
1701,MS_agar_Arabidopsis_thaliana_Kingdom_Pathogen_1_11_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,Kingdom_Pathogen,1,11,MF,3OMG,Roots,12.84,1,Pathogens
1702,MS_agar_Arabidopsis_thaliana_Kingdom_Pathogen_1_12_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,Kingdom_Pathogen,1,12,MF,3OMG,Roots,14.459,1,Pathogens
1703,MS_agar_Arabidopsis_thaliana_Kingdom_Pathogen_1_13_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,Kingdom_Pathogen,1,13,MF,3OMG,Roots,14.54,1,Pathogens
1704,MS_agar_Arabidopsis_thaliana_Kingdom_Pathogen_1_14_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,Kingdom_Pathogen,1,14,MF,3OMG,Roots,14.269,1,Pathogens
1705,MS_agar_Arabidopsis_thaliana_Kingdom_Pathogen_1_15_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,Kingdom_Pathogen,1,15,MF,3OMG,Roots,14.159,1,Pathogens
1706,MS_agar_Arabidopsis_thaliana_Kingdom_Pathogen_1_16_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,Kingdom_Pathogen,1,16,MF,3OMG,Roots,15,1,Pathogens
